fakeid,GEOID,AFK_h,ALA_h,ALP_h,BDL_h,BGM_h,BNT_h,BRT_h,CDF_h,CEN_h,CHA_h,CHL_h,CLF_h,CLI_h,CMT_h,COA_h,CWH_h,DAN_h,DRA_h,EAG_h,ELK_h,EMT_h,FAR_h,FCS_h,FFD_h,FRR_h,FTH_h,GLA_h,GOS_h,GRL_h,HAR_h,HDT_h,HEB_h,HER_h,HGH_h,HNF_h,HOL_h,HOO_h,HVL_h,IND_h,INT_h,KAY_h,KMS_h,KMT_h,LAY_h,LEH_h,LIN_h,MAP_h,MID_h,MLC_h,MMT_h,MRG_h,MSL_h,MUR_h,MWY_h,NOG_h,NSL_h,OGD_h,OKL_h,ORM_h,PAY_h,PGR_h,PLN_h,PRK_h,PRY_h,PVO_h,PVW_h,ROY_h,RVD_h,RVT_h,SAN_h,SAQ_h,SAR_h,SFK_h,SJC_h,SLC_h,SLM_h,SOG_h,SPV_h,SSL_h,SUN_h,SWE_h,SYR_h,TAY_h,TOO_h,UIN_h,VIN_h,WAT_h,WBG_h,WDL_h,WEB_h,WHT_h,WHV_h,WIL_h,WJC_h,WPT_h,WVC_h,WXC_h,TTL_h,AFK_w,ALA_w,ALP_w,BDL_w,BGM_w,BNT_w,BRT_w,CDF_w,CEN_w,CHA_w,CHL_w,CLF_w,CLI_w,CMT_w,COA_w,CWH_w,DAN_w,DRA_w,EAG_w,ELK_w,EMT_w,FAR_w,FCS_w,FFD_w,FRR_w,FTH_w,GLA_w,GOS_w,GRL_w,HAR_w,HDT_w,HEB_w,HER_w,HGH_w,HNF_w,HOL_w,HOO_w,HVL_w,IND_w,INT_w,KAY_w,KMS_w,KMT_w,LAY_w,LEH_w,LIN_w,MAP_w,MID_w,MLC_w,MMT_w,MRG_w,MSL_w,MUR_w,MWY_w,NOG_w,NSL_w,OGD_w,OKL_w,ORM_w,PAY_w,PGR_w,PLN_w,PRK_w,PRY_w,PVO_w,PVW_w,ROY_w,RVD_w,RVT_w,SAN_w,SAQ_w,SAR_w,SFK_w,SJC_w,SLC_w,SLM_w,SOG_w,SPV_w,SSL_w,SUN_w,SWE_w,SYR_w,TAY_w,TOO_w,UIN_w,VIN_w,WAT_w,WBG_w,WDL_w,WEB_w,WHT_w,WHV_w,WIL_w,WJC_w,WPT_w,WVC_w,WXC_w,TTL_w
19,490039603021,0,0,0,0,9,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,1,0,1,0,1,3,0,1,0,6,0,2,0,2,2,0,7,1,1,2,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,244,5,0,1,2,94,1,0,0,1,0,0,10,1,0,0,4,0,3,2,0,0,2,0,0,3,0,0,0,1,4,0,3,0,1,0,1,1,0,0,0,6,1,0,8,3,1,0,3,2,1,0,2,8,0,2,2,54,0,6,1,0,0,1,2,7,4,1,5,1,3,0,2,1,0,38,0,3,2,4,0,0,1,3,4,0,0,3,0,0,2,0,5,0,5,0,18,0,771
20,490039603022,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,1,0,1,2,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,321,5,0,0,0,77,1,0,0,2,0,0,12,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,1,0,2,0,0,0,0,4,0,1,5,5,4,0,1,3,0,0,4,10,0,4,5,52,1,6,0,1,0,3,8,2,3,1,4,3,7,0,1,1,3,36,0,7,2,3,1,0,2,7,1,0,0,2,0,0,0,0,5,1,6,1,13,2,769
21,490039603023,2,0,0,1,87,3,0,0,1,0,1,3,3,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,3,0,1,4,1,0,0,0,0,0,0,1,0,4,14,3,1,0,3,1,0,0,0,3,0,4,1,26,1,7,0,1,3,0,8,2,7,12,1,1,9,0,0,0,4,6,1,3,0,1,1,1,3,1,0,0,0,5,0,0,0,0,4,6,9,1,4,1,1381,2,0,0,0,63,3,0,0,0,0,0,7,2,0,0,0,0,3,1,0,0,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,2,0,0,2,0,0,0,5,0,0,2,25,0,8,0,1,0,0,3,8,3,3,3,0,6,0,0,2,3,16,0,2,2,5,0,1,1,2,1,0,1,4,0,0,1,0,1,0,3,0,9,1,472
22,490039603024,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,146,3,0,0,0,59,2,0,0,1,0,0,9,1,0,0,1,0,2,0,0,0,2,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,4,1,0,2,4,0,1,0,37,0,7,1,0,0,0,2,5,3,2,2,0,3,0,0,0,0,25,0,2,0,2,1,0,1,0,0,0,1,1,0,0,0,0,2,1,4,1,9,0,483
23,490039604001,3,0,0,1,215,5,0,0,1,0,1,4,11,0,0,2,0,4,0,1,0,2,0,0,14,1,0,0,9,10,0,1,3,2,0,5,9,1,0,0,3,0,4,15,4,4,1,1,1,4,1,2,5,0,55,3,77,0,4,2,4,13,0,72,0,35,41,10,4,10,0,1,0,10,10,0,7,0,3,2,0,10,8,13,2,0,0,0,0,0,0,9,21,8,3,12,0,1676,3,0,0,0,126,3,0,0,5,0,0,15,1,0,0,2,0,5,0,0,0,1,0,0,7,0,0,0,1,2,0,1,0,0,1,4,2,0,0,0,6,0,0,11,3,2,1,1,4,0,0,3,11,2,1,7,66,0,8,2,4,2,0,12,6,1,3,4,3,4,0,2,3,4,51,0,4,1,3,0,0,3,1,2,0,0,4,0,0,1,0,4,7,8,1,23,4,807
24,490039604002,0,0,0,0,25,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,1,3,0,12,0,1,0,0,4,0,9,0,1,2,0,0,0,0,0,1,1,2,0,1,1,0,0,0,1,1,4,0,0,0,0,0,0,0,1,3,2,0,1,0,199,9,1,0,0,166,3,0,0,4,0,0,15,1,0,0,7,0,10,0,0,0,4,0,0,12,0,0,0,0,4,0,2,1,0,0,4,0,0,0,0,6,0,1,14,3,2,1,0,4,1,0,3,12,0,4,4,73,0,3,1,4,0,3,12,10,4,8,8,1,8,0,1,1,2,43,0,4,1,7,0,1,1,8,1,0,0,1,0,0,0,0,5,1,6,2,15,1,930
25,490039604003,0,0,1,0,158,4,0,0,3,1,1,10,7,0,2,6,2,8,4,0,0,2,0,0,6,0,0,0,14,12,1,8,3,2,0,5,4,0,0,1,5,0,6,29,1,3,1,2,5,6,2,1,3,1,25,6,81,0,10,5,2,9,2,34,6,6,32,4,3,15,2,1,7,6,18,0,4,6,0,1,1,9,7,20,0,0,3,0,0,0,0,11,7,11,3,11,3,1331,4,0,0,0,104,1,0,0,4,0,0,19,2,0,0,3,0,4,0,0,0,3,0,0,5,1,0,0,0,1,0,2,0,0,0,2,0,0,1,0,3,0,0,11,4,1,0,3,3,0,0,2,10,0,2,2,46,0,7,2,1,0,0,13,8,1,6,6,1,4,0,0,1,9,42,0,3,1,5,0,1,1,4,2,0,1,3,0,0,0,1,2,1,8,2,9,3,686
26,490039605001,0,0,0,0,167,1,0,0,2,0,0,6,4,0,0,0,0,1,1,0,0,0,0,0,6,1,0,0,0,7,0,1,1,1,0,0,2,0,0,0,0,1,0,13,0,0,0,2,1,0,0,2,2,0,9,0,28,0,0,1,1,2,0,32,2,9,17,3,1,3,0,1,1,2,6,1,5,0,2,2,1,5,3,2,0,0,3,0,0,1,0,9,11,1,2,1,1,619,9,0,0,1,226,2,0,0,0,0,0,13,1,0,0,2,0,10,0,0,0,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,4,1,3,14,3,2,0,3,4,0,0,1,10,0,8,4,101,0,16,1,2,1,1,20,9,7,3,3,2,7,0,1,4,7,40,0,7,3,3,0,0,1,4,1,1,1,6,0,0,1,0,3,0,0,0,9,1,749
27,490039605002,2,0,0,0,293,5,0,0,1,0,1,7,8,0,0,1,0,2,3,0,0,2,0,0,9,0,0,0,0,13,0,0,3,1,0,0,3,2,0,0,3,0,1,23,2,1,0,4,0,3,1,3,5,0,24,1,62,0,0,0,1,12,0,68,5,21,32,3,1,3,0,2,0,3,7,0,2,3,1,4,3,10,3,4,0,0,3,0,0,0,0,2,16,3,4,10,0,1203,5,0,0,0,193,2,0,0,0,0,0,15,0,0,0,2,0,7,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,0,2,9,2,3,1,0,4,1,0,1,7,0,5,5,76,0,5,1,3,0,3,14,3,6,3,3,3,5,0,2,0,0,35,1,2,1,6,0,1,5,0,1,0,0,1,0,0,0,0,4,1,2,1,11,0,619
28,490039605003,0,0,0,0,44,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,2,0,7,0,0,1,0,0,0,3,0,4,5,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,1,0,0,117,2,0,1,0,179,5,0,0,1,0,0,8,0,0,0,5,0,6,0,0,0,5,0,0,10,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,1,14,3,0,0,2,3,0,0,3,8,0,1,3,66,0,7,1,0,2,0,15,5,2,4,6,0,4,0,0,0,2,31,0,5,1,5,0,0,0,1,1,0,0,0,0,0,0,0,2,1,4,0,13,0,595
29,490039605004,3,0,0,0,503,5,0,0,3,0,0,13,14,0,0,8,0,3,2,1,0,4,0,0,3,1,0,0,1,13,1,3,1,2,0,3,4,0,0,0,6,1,5,27,4,1,1,8,5,1,2,1,8,1,27,2,152,0,7,1,2,5,0,102,6,12,45,7,4,10,1,1,4,2,40,0,11,1,2,6,4,14,8,4,0,0,5,0,0,2,2,5,21,14,6,21,1,1638,4,0,0,0,188,4,0,0,0,0,1,5,2,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,1,0,0,21,1,1,0,2,7,0,0,1,5,1,1,4,61,0,6,1,2,0,4,11,5,7,3,4,0,8,0,0,2,1,43,0,3,2,2,0,0,2,3,3,0,0,1,0,0,0,0,5,1,6,0,5,1,591
30,490039606011,0,0,0,0,70,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,10,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,2,0,0,0,160,0,0,0,0,143,2,0,0,1,0,0,11,2,0,0,3,0,2,0,0,0,1,0,0,3,0,0,0,0,3,0,2,1,1,0,1,1,0,0,0,1,0,0,13,2,1,1,3,2,1,0,0,6,0,2,2,79,0,8,0,3,0,1,10,3,2,4,7,1,5,0,2,5,1,36,0,2,1,6,0,1,3,4,0,0,0,4,0,0,0,1,6,0,10,0,22,0,547
31,490039606012,0,0,0,0,427,6,0,0,0,0,0,14,4,0,1,0,0,0,0,0,0,2,0,0,10,1,0,0,1,13,0,0,1,0,0,0,6,0,0,0,2,0,0,15,1,0,0,1,0,3,1,2,0,0,46,3,111,0,1,0,0,10,1,61,2,30,30,6,2,3,0,0,2,2,2,0,9,2,2,2,0,9,3,1,1,0,8,0,0,0,1,6,12,3,3,2,1,1290,4,0,0,0,153,2,0,0,3,0,1,6,0,0,0,1,0,6,1,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,5,0,0,19,3,2,0,2,4,0,1,1,11,0,4,2,61,0,9,0,0,1,1,11,8,3,8,7,0,4,0,0,5,1,29,0,4,1,4,0,0,0,6,4,0,0,2,0,0,1,0,1,2,1,0,11,2,547
32,490039606013,1,0,1,0,136,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,0,1,0,1,0,0,0,1,0,0,0,2,16,0,5,0,1,0,0,15,4,1,6,0,2,0,0,0,1,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,285,2,0,0,0,109,1,0,0,2,0,1,7,2,0,0,1,0,7,0,0,0,2,1,0,3,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,10,4,2,1,1,3,1,0,1,5,0,3,2,50,0,5,0,1,0,2,8,2,4,1,5,0,8,0,0,2,4,26,0,4,0,5,1,1,0,1,1,0,0,4,0,0,1,0,4,2,4,1,11,2,402
33,490039606014,0,0,0,0,137,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,15,0,1,0,0,3,0,26,5,3,2,0,0,1,0,0,2,2,1,1,1,1,1,0,0,1,1,0,0,0,2,0,0,0,0,1,7,0,0,0,0,326,1,0,0,1,145,2,0,0,2,0,0,7,2,0,1,2,0,4,0,0,0,1,0,0,7,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,4,0,1,11,2,1,0,1,3,0,4,1,6,0,3,1,65,0,7,0,2,2,0,11,1,3,3,5,1,3,0,1,4,1,40,0,3,1,4,0,0,2,2,0,0,0,1,0,0,0,0,3,3,2,0,9,0,506
34,490039606021,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,2,0,0,0,108,0,0,0,2,0,0,5,0,0,0,1,0,2,1,0,0,1,0,0,6,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,2,9,0,0,0,1,4,0,0,1,9,1,4,5,38,0,5,1,0,1,0,11,5,2,7,7,6,6,1,1,1,1,29,0,1,2,4,0,1,2,2,1,0,0,3,0,0,1,0,0,0,5,0,12,1,408
35,490039606022,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,7,0,14,0,1,1,0,1,0,19,4,2,2,2,0,1,1,0,1,0,3,0,0,1,2,0,0,0,0,6,0,0,2,0,0,0,1,4,2,1,1,0,0,317,4,0,0,1,147,2,0,0,1,0,0,9,2,0,0,2,0,4,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,3,0,0,19,1,0,1,1,3,1,0,1,5,0,5,4,61,0,7,0,1,1,4,17,4,3,14,4,1,4,0,1,3,8,44,0,2,4,2,0,0,2,2,0,0,0,5,0,0,0,0,3,1,6,0,17,2,552
36,490039606023,0,0,0,0,65,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,0,0,0,2,0,9,0,2,0,0,0,0,9,1,6,8,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,187,5,0,0,0,140,1,0,0,0,0,0,10,4,0,0,2,0,3,0,0,0,1,0,0,3,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,2,0,14,3,1,1,4,3,1,0,1,7,0,1,4,53,0,3,0,4,0,0,20,7,5,10,4,2,4,0,2,2,5,37,0,4,4,5,0,0,2,1,1,0,0,3,0,0,1,0,2,1,3,0,18,2,545
37,490039607011,0,0,0,0,67,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,1,0,0,3,0,0,0,2,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,1,0,5,0,10,0,0,1,0,1,0,19,0,1,3,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,4,1,0,0,0,245,1,0,0,1,150,2,0,0,1,0,0,2,2,0,0,3,0,5,0,0,0,1,0,0,6,0,0,0,0,4,0,1,0,0,0,2,1,1,0,0,4,0,0,14,3,0,1,2,10,0,0,5,9,0,3,3,75,0,4,1,0,1,0,15,9,2,4,9,2,1,0,0,1,1,45,0,4,5,4,0,1,4,3,3,0,0,5,0,0,0,0,2,1,7,1,18,1,571
38,490039607012,2,0,1,0,342,3,0,0,2,0,3,4,3,0,0,1,0,2,1,0,0,1,0,0,8,0,0,0,1,8,0,1,2,1,1,1,6,1,0,0,4,1,1,14,5,0,0,1,3,1,2,1,2,0,22,0,45,0,3,2,0,14,2,98,3,23,12,10,1,5,2,1,1,2,6,2,4,1,0,2,1,3,2,7,1,0,6,0,0,0,0,5,14,3,1,3,0,1124,4,0,0,0,274,8,0,0,3,0,0,22,3,0,0,4,0,12,0,0,0,1,0,0,12,1,0,0,0,7,0,0,0,0,0,4,2,1,0,0,3,0,0,29,7,2,1,5,11,1,0,3,18,0,7,7,137,0,9,0,4,2,0,22,18,11,10,12,4,8,0,2,4,11,86,0,7,3,11,2,0,5,8,2,3,0,5,0,0,0,0,6,2,11,0,18,1,1063
39,490039607013,0,0,0,0,161,2,0,0,1,0,1,2,1,0,0,1,0,1,0,0,0,2,0,0,1,2,0,0,1,1,0,1,0,0,0,2,0,0,0,0,3,0,1,4,2,0,0,0,3,0,0,1,0,1,9,1,19,0,0,0,0,1,2,30,2,5,7,2,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2,3,0,0,3,0,0,0,0,2,13,5,2,2,0,499,3,0,0,0,264,0,0,0,3,0,0,11,6,0,1,6,0,4,0,0,0,10,0,0,9,0,0,0,2,1,0,2,3,0,0,2,2,0,0,0,2,0,1,15,5,2,0,2,15,0,1,5,17,0,4,5,116,0,5,0,0,1,2,14,7,5,17,9,8,7,0,5,4,7,74,0,11,2,6,3,0,2,5,3,0,1,2,0,0,1,0,2,1,7,1,17,2,946
40,490039607021,0,0,0,0,133,2,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,1,0,7,0,0,0,2,1,0,1,0,0,0,1,3,0,0,0,0,0,0,4,2,0,1,0,1,0,1,1,0,2,5,1,15,0,0,0,0,2,0,28,4,2,5,1,0,2,0,0,0,2,3,0,1,0,0,0,0,4,1,3,0,0,1,0,0,0,0,7,12,1,0,2,0,389,9,0,0,0,225,3,0,0,2,0,0,14,7,0,0,4,0,10,0,0,0,2,0,0,15,1,0,0,0,4,0,0,0,3,0,0,1,0,0,0,2,0,3,18,3,3,0,5,11,0,0,4,8,0,6,3,109,0,10,3,3,4,0,25,9,2,8,14,2,12,0,2,2,8,65,0,4,1,8,0,0,1,6,5,0,1,7,0,0,0,0,5,0,9,1,21,0,868
41,490039607022,0,0,1,0,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,6,0,0,0,1,1,0,7,1,2,1,0,0,1,0,0,1,0,4,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,2,2,0,0,0,0,135,4,0,1,1,163,0,0,0,2,0,0,13,4,0,0,2,0,5,0,0,0,1,0,0,6,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,1,8,8,2,1,0,3,0,0,5,12,1,11,3,69,0,8,2,3,1,1,26,4,2,4,6,1,10,0,0,1,5,44,0,5,3,7,1,0,0,5,2,0,0,6,0,0,0,0,3,4,13,1,15,1,626
42,490039608011,0,0,0,0,11,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,2,2,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,79,0,0,0,1,49,2,0,0,0,0,0,5,1,0,0,1,0,4,0,0,0,0,0,0,6,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,3,0,1,17,2,1,0,1,3,1,1,6,5,0,5,2,85,0,7,0,2,2,2,16,3,7,6,1,2,3,0,0,0,2,22,1,5,0,1,1,0,1,3,1,1,0,4,0,0,0,0,5,4,5,1,5,2,384
43,490039608012,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,12,0,0,0,0,1,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,3,11,0,1,0,1,105,9,0,0,1,136,6,0,0,3,0,0,30,1,0,0,7,0,7,0,0,0,7,0,0,14,0,0,0,0,6,0,1,0,1,0,2,1,1,0,0,4,0,0,32,4,1,2,8,7,0,1,5,16,0,14,6,192,1,14,0,3,3,6,31,5,15,13,18,7,8,1,0,2,4,49,0,7,4,7,0,3,1,4,3,0,0,8,0,0,1,0,7,11,15,0,27,2,960
44,490039608013,0,0,0,0,31,3,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,1,0,0,1,0,0,0,2,0,0,16,0,0,0,0,0,0,2,0,2,0,12,0,18,0,1,0,0,2,0,16,2,6,8,2,0,1,0,0,1,1,3,0,3,1,0,0,0,1,3,3,1,0,2,0,0,0,0,6,23,0,2,1,0,280,6,0,0,1,147,3,0,0,0,0,0,23,2,0,0,8,0,9,0,0,0,12,0,0,25,0,0,0,0,5,0,3,0,0,0,2,1,0,0,0,4,0,1,51,10,3,2,5,6,1,2,7,15,0,14,11,221,0,18,1,6,5,1,24,11,15,19,13,9,19,0,0,7,3,94,0,5,5,10,1,5,6,10,2,0,0,8,0,0,3,0,12,18,20,1,44,2,1200
45,490039608021,0,0,0,3,250,7,0,0,0,0,0,8,2,0,0,2,0,1,2,0,0,5,0,0,11,0,0,0,3,2,0,2,0,0,0,1,3,0,0,0,3,2,1,20,3,0,0,2,4,2,0,5,5,0,23,2,43,0,4,2,2,10,1,163,5,15,19,3,2,6,0,2,0,4,11,1,4,2,0,0,1,1,3,5,1,0,4,0,0,1,1,13,34,6,1,9,1,1056,5,0,0,0,219,8,0,0,4,0,0,27,5,0,1,3,0,11,0,1,0,5,0,0,11,0,0,0,0,8,0,1,0,0,0,6,0,0,0,0,7,0,1,29,3,3,0,2,13,3,0,2,18,0,8,7,133,0,11,2,2,1,3,64,16,11,21,11,2,13,0,1,4,4,72,0,4,0,9,0,0,3,3,0,2,0,7,0,0,3,0,3,3,8,1,19,4,1028
46,490039608022,0,0,0,0,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,1,0,18,0,1,3,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,85,2,0,0,0,157,8,0,0,2,0,0,16,3,0,0,0,0,3,0,0,0,2,0,0,10,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,1,0,1,18,2,1,2,4,7,0,0,6,13,0,1,3,90,0,5,0,4,1,0,51,13,8,7,4,0,8,1,2,1,1,49,0,3,1,2,1,0,5,5,2,0,0,9,0,0,1,1,3,3,3,0,23,5,722
47,490039608023,0,0,0,0,56,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,13,1,10,0,1,0,0,6,0,52,0,5,4,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,2,7,0,1,0,0,246,1,0,0,0,209,8,0,0,5,0,0,27,3,0,1,3,0,6,1,0,0,4,0,0,13,0,0,0,0,5,0,0,0,0,0,2,3,1,0,0,3,0,2,29,5,0,2,2,10,2,0,1,13,0,8,3,122,0,16,0,0,2,2,58,10,6,14,8,4,11,0,1,3,3,84,0,8,2,8,2,1,5,7,4,2,3,11,0,0,1,0,4,2,9,1,31,2,967
48,490050001011,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,1,1,2,0,3,0,2,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,1,0,2,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,733,9,0,0,0,9,2,0,0,0,0,0,3,0,0,1,2,0,9,0,0,0,0,0,0,3,0,1,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,11,4,1,0,3,5,1,0,0,14,0,2,1,19,0,10,2,3,1,3,1,10,4,3,1,2,1,0,0,0,1,23,1,2,0,5,3,1,3,4,3,0,0,0,0,0,0,0,1,1,4,0,13,1,780
49,490050001012,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,1,0,1,1,0,2,1,0,3,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,539,3,1,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,1,0,2,0,0,0,0,1,0,0,11,4,2,0,5,4,0,1,1,13,1,2,2,25,0,13,0,2,0,0,1,15,1,3,7,2,5,0,0,1,3,23,0,2,2,1,0,1,2,5,3,0,0,0,0,0,0,0,0,0,9,0,14,1,743
50,490050001013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,275,3,0,1,0,5,2,0,0,1,0,0,5,1,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8,0,1,2,1,6,0,0,0,13,0,1,3,17,0,11,1,1,0,0,0,13,1,6,4,7,7,0,1,4,1,36,0,3,0,1,3,2,0,3,3,0,0,2,0,0,1,0,2,0,5,0,9,1,756
