tract,fakeid,AFK_x,ALA_x,ALP_x,BDL_x,BDL_x.1,BGM_x,BNT_x,BRT_x,CDF_x,CEN_x,CHA_x,CHL_x,CLF_x,CLI_x,CMT_x,COA_x,CWH_x,DAN_x,DRA_x,DRA_x.1,EAG_x,ELK_x,EMT_x,FAR_x,FCS_x,FFD_x,FRR_x,FTH_x,GLA_x,GOS_x,GRL_x,HAR_x,HDT_x,HDT_x.1,HEB_x,HER_x,HGH_x,HNF_x,HOL_x,HOO_x,HVL_x,IND_x,INT_x,KAY_x,KMS_x,KMT_x,LAY_x,LEH_x,LIN_x,MAP_x,MID_x,MLC_x,MMT_x,MRG_x,MSL_x,MUR_x,MWY_x,NOG_x,NSL_x,OGD_x,OKL_x,ORM_x,PAY_x,PGR_x,PLN_x,PRK_x,PRK_x.1,PRY_x,PVO_x,PVW_x,ROY_x,RVD_x,RVT_x,SAN_x,SAQ_x,SAR_x,SFK_x,SJC_x,SLC_x,SLM_x,SOG_x,SPV_x,SSL_x,SUN_x,SWE_x,SYR_x,TAY_x,TOO_x,UIN_x,VIN_x,WAT_x,WBG_x,WDL_x,WEB_x,WHT_x,WHV_x,WIL_x,WJC_x,WPT_x,WVC_x,WXC_x,TTL_x,AFK_y,ALA_y,ALP_y,BDL_y,BDL_y.1,BGM_y,BNT_y,BRT_y,CDF_y,CEN_y,CHA_y,CHL_y,CLF_y,CLI_y,CMT_y,COA_y,CWH_y,DAN_y,DRA_y,DRA_y.1,EAG_y,ELK_y,EMT_y,FAR_y,FCS_y,FFD_y,FRR_y,FTH_y,GLA_y,GOS_y,GRL_y,HAR_y,HDT_y,HDT_y.1,HEB_y,HER_y,HGH_y,HNF_y,HOL_y,HOO_y,HVL_y,IND_y,INT_y,KAY_y,KMS_y,KMT_y,LAY_y,LEH_y,LIN_y,MAP_y,MID_y,MLC_y,MMT_y,MRG_y,MSL_y,MUR_y,MWY_y,NOG_y,NSL_y,OGD_y,OKL_y,ORM_y,PAY_y,PGR_y,PLN_y,PRK_y,PRK_y.1,PRY_y,PVO_y,PVW_y,ROY_y,RVD_y,RVT_y,SAN_y,SAQ_y,SAR_y,SFK_y,SJC_y,SLC_y,SLM_y,SOG_y,SPV_y,SSL_y,SUN_y,SWE_y,SYR_y,TAY_y,TOO_y,UIN_y,VIN_y,WAT_y,WBG_y,WDL_y,WEB_y,WHT_y,WHV_y,WIL_y,WJC_y,WPT_y,WVC_y,WXC_y,TTL_y
49035103100,1605,3,1,7,4,4,5,38,0,0,13,0,5,4,4,0,1,50,0,24,24,5,1,2,17,0,0,0,0,1,0,3,0,0,0,3,16,4,0,51,1,0,0,0,9,2,21,8,21,1,1,19,97,23,0,0,51,0,3,13,8,0,14,3,11,2,0,0,1,8,1,4,1,29,80,4,15,10,52,409,3,3,16,41,1,1,3,72,10,0,0,3,0,0,6,1,1,0,77,1,109,8,1607,12,6,0,3,3,3,13,1,0,12,0,0,3,0,0,1,57,0,36,36,0,0,1,12,0,0,0,0,0,0,0,0,0,0,2,6,0,0,33,1,0,0,0,4,1,5,19,14,4,0,40,195,7,0,0,96,1,1,22,22,0,22,1,1,0,33,33,0,22,0,2,1,8,107,0,1,2,39,987,0,1,4,98,0,0,0,58,7,0,0,0,0,0,0,1,5,0,29,0,137,9,2281
49035103200,1614,21,0,4,67,67,3,82,0,0,28,0,8,17,19,8,1,125,0,156,156,44,0,3,16,0,2,1,8,0,0,23,1,0,0,6,211,12,0,172,1,2,0,0,21,1,182,50,54,6,3,145,387,144,2,0,259,2,5,53,26,4,39,7,17,3,8,8,2,22,5,19,1,248,420,1,38,18,319,950,1,7,8,135,4,6,25,331,58,0,0,3,0,0,14,21,1,2,620,4,595,27,6592,12,8,2,2,2,2,15,0,0,6,0,0,6,1,0,0,45,0,52,52,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,32,0,0,0,0,3,0,7,11,12,6,0,46,223,8,0,0,118,1,2,30,9,0,24,0,4,2,22,22,0,17,0,0,2,5,102,0,2,4,35,1008,0,3,2,135,1,0,4,69,3,0,0,1,0,0,7,0,1,0,49,1,182,5,2434
49035103300,1623,5,3,1,15,15,6,45,0,1,8,0,0,3,3,3,0,66,0,31,31,12,2,4,24,0,0,2,0,1,2,4,3,0,0,6,23,13,0,66,1,0,0,0,13,1,35,15,23,3,2,40,163,23,1,1,70,1,3,19,22,0,17,3,7,2,6,6,0,21,1,8,5,23,108,3,8,10,57,578,3,1,11,53,1,2,7,52,19,0,0,2,0,0,6,4,3,0,99,3,107,10,2177,13,6,0,4,4,2,15,0,0,5,0,1,5,0,2,2,60,0,54,54,1,0,2,11,0,0,1,0,0,0,0,0,0,0,2,3,1,0,47,0,0,0,0,3,0,5,12,21,5,0,39,242,4,0,1,90,0,1,16,16,0,20,3,2,0,24,24,0,30,0,2,2,4,78,1,4,2,48,898,0,4,1,86,0,0,0,36,7,0,0,1,0,0,3,0,3,0,41,1,126,9,2204
49035103400,1632,1,0,1,1,1,4,7,0,0,0,0,2,1,5,0,0,16,0,10,10,2,0,2,5,0,0,0,0,0,0,1,0,0,0,1,4,1,0,23,1,0,0,0,4,0,6,6,6,0,1,7,55,7,0,0,24,0,3,3,6,0,6,4,2,1,1,1,0,5,0,4,0,11,34,0,1,1,14,238,0,1,5,25,2,1,2,21,6,0,0,0,0,0,0,2,1,0,27,1,37,7,717,9,9,1,1,1,2,12,0,0,4,0,1,8,1,0,1,44,0,53,53,1,0,4,9,0,0,0,0,0,0,0,0,0,0,1,2,1,0,41,0,0,0,0,4,0,6,13,14,4,1,39,281,6,0,1,91,1,1,20,11,0,14,3,7,0,19,19,2,25,0,1,3,6,77,0,0,2,54,1041,0,1,4,91,1,0,1,52,4,1,0,1,0,0,1,2,1,0,32,2,131,4,2366
49035103500,1641,0,0,2,0,0,0,8,0,0,2,0,2,2,2,0,0,24,0,5,5,0,0,5,6,0,0,0,0,0,0,0,0,1,1,0,3,1,0,13,0,0,0,0,0,0,2,2,7,0,3,6,39,1,0,0,18,0,0,2,2,0,2,1,0,0,2,2,0,6,0,4,2,4,13,1,2,2,7,258,0,4,0,7,0,0,0,4,3,0,0,0,0,0,2,0,0,0,19,0,11,3,530,6,7,1,3,3,3,14,0,0,6,0,0,2,0,0,1,58,0,48,48,2,0,0,5,0,0,0,0,0,0,0,2,0,0,2,4,3,0,30,0,0,0,0,4,1,5,9,21,2,1,21,237,0,0,0,67,1,0,11,14,0,18,1,0,0,16,16,0,19,0,2,1,7,51,0,1,0,35,986,2,3,9,77,0,0,2,39,3,0,0,0,0,0,5,0,0,0,16,1,77,4,2036
49035103600,1099,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,2,0,0,1,9,2,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,6,78,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,9,1,152,2,4,1,1,1,1,9,0,0,2,0,0,4,1,0,1,23,0,20,20,0,1,1,8,0,0,1,0,0,0,2,0,0,0,1,2,1,0,13,0,0,0,0,3,0,0,14,10,5,1,19,192,1,0,0,77,0,0,19,11,0,12,1,2,0,10,10,0,9,0,1,0,6,37,0,2,0,19,670,0,2,1,45,0,0,0,17,3,0,0,3,0,0,2,0,0,0,19,0,51,2,1397
49035103700,1103,0,0,0,5,5,0,5,0,0,0,2,0,1,2,0,0,7,0,11,11,5,0,0,6,1,0,0,1,0,0,0,0,0,0,1,1,1,0,16,0,0,0,0,1,0,8,2,2,0,0,3,11,4,1,0,2,1,0,0,7,0,2,3,1,1,1,1,0,0,0,6,0,3,5,0,5,1,9,121,0,2,0,7,0,2,1,9,5,0,0,0,0,0,1,1,0,0,15,0,14,0,346,2,8,2,1,1,2,9,1,0,5,0,0,5,0,0,0,36,0,27,27,2,0,0,7,0,0,1,0,0,0,1,0,0,0,1,3,1,0,17,0,0,0,0,4,1,4,7,16,2,0,23,213,1,0,0,56,1,0,1,16,0,19,0,0,0,16,16,0,10,0,0,1,6,42,0,0,3,29,631,0,1,5,44,1,1,0,25,1,0,1,0,0,0,0,1,2,0,12,0,77,3,1461
49035103800,1107,0,1,0,2,2,1,5,0,0,0,0,0,2,0,0,1,11,0,12,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,22,0,0,0,0,1,0,10,2,1,1,1,8,39,2,0,0,13,1,1,1,5,0,1,0,0,0,1,1,0,2,0,1,0,3,25,2,0,2,15,98,0,0,1,7,1,0,2,12,2,0,0,0,0,0,0,1,0,0,19,1,21,4,388,9,3,1,2,2,1,4,1,0,4,0,0,3,0,0,0,39,0,26,26,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,9,1,0,25,0,0,0,0,1,1,3,8,9,1,0,23,155,2,0,0,50,0,0,12,13,0,9,1,2,0,10,10,0,14,0,1,3,5,44,0,1,1,26,590,1,2,0,51,0,0,1,20,0,0,0,0,0,0,2,0,0,0,20,1,62,3,1332
49035103900,1668,2,0,1,0,0,0,6,0,0,0,0,1,1,2,0,0,5,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,18,0,0,0,0,4,0,4,2,2,1,0,5,24,3,1,0,10,1,2,5,5,0,2,3,1,0,1,1,0,6,2,2,0,4,21,0,0,2,16,152,1,1,2,6,1,1,0,11,0,0,0,0,0,0,3,3,0,0,17,1,13,3,418,10,2,1,1,1,1,8,0,0,2,0,1,3,1,0,3,58,0,50,50,0,0,2,18,0,0,0,0,0,0,1,0,0,0,1,5,1,0,28,0,0,0,0,3,0,6,7,19,3,0,26,284,5,0,0,103,0,0,12,22,1,21,0,3,1,21,21,0,19,0,1,0,6,58,0,1,0,34,826,0,0,6,77,1,0,0,34,6,0,0,0,0,0,3,1,1,0,51,0,110,3,2037
49035104000,1677,2,0,2,6,6,1,17,0,0,7,0,4,7,6,0,0,35,0,22,22,4,0,4,9,0,0,2,1,0,0,3,1,0,0,0,7,2,0,42,0,0,0,0,5,1,8,17,23,0,0,17,89,6,0,0,37,1,6,6,21,1,7,3,5,1,3,3,0,8,3,10,1,12,39,0,10,3,17,328,0,7,1,11,1,1,2,19,7,0,0,0,0,2,2,1,3,1,35,5,42,9,1067,9,2,0,2,2,2,11,0,0,4,0,0,6,2,0,0,37,0,35,35,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,24,0,0,0,0,3,0,1,17,15,3,0,29,248,0,0,1,65,0,1,16,14,0,18,0,6,0,9,9,0,25,0,1,1,3,54,0,0,3,27,801,0,3,5,54,1,0,0,30,2,0,0,0,0,0,2,1,0,0,27,0,88,8,1762
49035104100,1123,1,0,0,1,1,0,3,0,0,0,0,1,1,0,0,0,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,0,2,0,2,0,1,1,0,2,19,0,0,0,7,0,0,4,1,0,2,0,0,0,1,1,0,0,0,1,1,0,6,0,0,1,3,87,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,1,0,3,0,10,0,202,9,6,0,2,2,0,10,0,0,6,1,1,8,1,0,1,42,0,35,35,1,0,0,5,0,0,0,1,0,0,1,0,0,0,3,3,1,0,25,0,0,0,0,3,1,3,7,15,1,0,18,163,3,0,0,51,0,0,10,13,0,10,3,2,1,12,12,0,10,1,2,6,3,48,0,3,3,24,614,0,2,2,39,0,0,1,19,2,0,0,0,0,0,4,0,0,0,22,0,42,3,1384
49035104200,3393,5,2,0,5,5,3,30,1,0,7,1,3,5,2,0,0,37,0,30,30,12,0,1,11,0,0,3,2,0,0,3,1,0,0,1,4,7,0,57,1,0,0,0,3,0,14,21,25,2,2,32,67,21,1,0,43,0,3,23,23,0,11,2,10,2,3,3,0,5,2,5,2,16,69,2,10,4,33,358,0,4,3,31,3,1,5,39,8,1,0,7,0,1,3,2,2,1,54,2,94,5,1400,15,9,1,5,5,1,22,0,0,5,0,0,10,0,0,1,88,0,64,64,0,0,2,20,0,0,0,0,0,0,0,2,0,0,5,2,1,0,57,1,0,0,0,3,1,6,17,23,13,1,26,396,4,0,0,119,1,1,23,23,0,24,1,6,0,50,50,0,26,1,2,3,10,96,1,2,1,44,1365,0,2,7,76,0,1,1,35,4,0,0,3,0,0,4,0,0,0,42,1,111,9,3000
49035104300,1139,3,1,0,2,2,7,32,0,0,5,0,5,9,5,1,1,41,0,18,18,12,1,1,7,0,0,0,0,1,0,8,0,0,0,3,20,1,0,45,0,0,0,0,11,0,17,21,13,2,0,27,86,29,1,0,57,0,2,24,9,0,8,1,4,2,5,5,0,4,2,3,0,18,108,1,16,5,40,296,0,2,16,24,0,1,9,29,9,0,0,2,0,0,6,8,1,0,58,5,89,7,1402,9,2,1,4,4,2,15,0,0,3,0,1,2,1,0,0,46,0,29,29,1,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,32,0,0,0,0,3,0,2,10,9,3,0,19,210,2,0,0,53,0,0,4,16,0,21,2,1,0,12,12,0,16,0,3,3,4,59,0,0,1,23,629,0,3,6,40,0,0,1,29,1,0,1,0,0,0,0,1,1,0,40,0,91,4,1541
49035104400,1143,3,0,1,2,2,1,17,0,0,3,0,3,3,2,0,0,8,0,10,10,3,0,0,10,0,0,0,1,0,0,0,1,0,0,1,1,0,0,12,0,0,0,0,8,0,10,5,11,0,1,6,41,0,0,0,9,0,1,5,0,0,2,0,4,1,0,0,0,2,0,3,1,1,13,0,2,6,9,98,1,0,1,5,0,0,1,6,1,0,0,0,0,0,1,0,0,0,12,0,20,0,399,4,2,1,3,3,0,7,0,0,5,0,0,4,1,0,0,22,0,9,9,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,2,0,0,25,0,0,0,0,0,0,4,4,7,2,0,12,112,0,0,0,45,0,0,9,5,1,9,0,0,0,12,12,0,14,0,0,1,2,32,0,0,3,14,417,0,1,0,33,1,0,0,26,2,0,0,0,0,0,2,0,2,0,11,0,38,4,948
49035104700,1722,8,0,0,4,4,2,2,0,0,5,0,1,6,3,0,0,10,0,15,15,6,0,0,4,0,0,0,0,0,0,4,1,0,0,6,8,6,0,19,0,0,0,0,11,0,7,19,13,0,0,18,21,11,1,0,25,0,2,4,5,0,20,1,1,1,0,0,0,6,0,4,1,5,28,4,4,1,19,92,0,1,6,10,2,0,4,14,4,0,0,0,0,0,3,3,1,0,32,1,44,1,620,8,6,0,4,4,0,27,0,0,3,0,0,8,1,0,0,75,0,45,45,1,1,0,15,0,0,0,1,0,0,1,0,0,0,3,7,1,0,47,0,0,0,0,5,0,9,15,27,4,1,49,264,5,0,1,145,0,0,19,18,0,28,0,2,0,22,22,0,23,0,2,6,2,95,0,1,3,50,1015,0,2,6,102,0,0,2,56,0,0,0,1,0,0,2,0,0,1,45,0,144,4,2515
49035104800,2310,1,0,2,2,2,3,22,0,0,2,0,0,4,3,0,0,23,0,11,11,1,1,1,8,0,0,0,0,0,0,0,0,1,1,2,10,1,0,34,1,0,0,0,3,0,12,13,8,0,0,13,66,7,1,0,30,1,0,7,4,0,9,1,3,0,1,1,1,8,0,0,1,8,37,1,5,0,9,186,0,0,5,17,1,2,3,24,4,0,0,1,0,0,3,1,0,0,18,0,44,7,739,8,9,0,7,7,1,10,1,0,16,0,0,4,1,0,2,70,0,73,73,0,1,4,13,0,1,1,0,0,0,1,0,0,0,3,3,1,0,47,0,0,0,0,5,0,19,16,29,2,1,48,358,5,0,0,128,1,0,22,19,0,24,0,4,0,29,29,0,23,0,3,1,10,88,0,1,0,45,1054,0,5,5,165,1,0,3,64,3,0,1,0,0,0,5,0,2,0,53,1,204,8,2815
49035104900,1743,1,0,0,2,2,0,5,0,0,3,1,1,3,3,0,0,11,0,8,8,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13,1,0,0,0,0,0,10,5,5,1,0,8,16,3,0,0,9,1,4,2,5,0,4,1,0,0,0,0,0,3,0,2,0,7,16,1,4,1,12,123,0,3,0,20,0,3,2,18,1,0,0,1,0,0,1,1,3,0,17,0,46,0,447,6,7,0,3,3,2,13,0,0,7,0,0,5,1,0,0,42,0,41,41,1,0,0,6,0,0,0,0,0,0,1,0,0,0,2,5,0,0,32,0,0,0,0,0,0,7,9,18,1,1,32,157,8,0,0,62,1,0,21,15,0,18,2,1,0,17,17,0,20,2,3,0,6,72,0,0,6,31,681,1,1,0,83,2,0,1,41,7,0,0,1,0,0,7,0,1,0,39,0,128,4,1737
49035110103,1752,2,0,2,1,1,1,3,0,0,2,0,0,3,0,0,0,6,0,11,11,4,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,1,0,6,2,4,0,1,8,45,4,0,0,4,1,1,3,6,0,3,1,1,0,0,0,0,2,0,0,0,5,12,0,0,1,5,67,0,0,0,8,0,0,0,8,3,0,0,1,0,0,1,1,1,0,12,0,19,0,332,8,6,4,6,6,1,12,0,0,5,0,0,7,0,0,0,30,0,44,44,3,0,22,4,0,0,1,0,0,0,0,0,0,0,2,5,2,0,29,0,0,0,0,2,0,6,8,12,4,1,32,305,4,0,0,98,0,1,10,11,0,19,1,2,0,43,43,0,21,0,2,3,10,56,0,0,3,29,668,2,5,3,81,0,0,0,17,4,0,0,2,0,0,0,0,2,0,22,1,91,2,1868
49035110104,2350,10,2,11,4,4,2,24,1,0,5,1,4,6,4,0,2,50,2,30,30,7,2,12,9,0,0,1,2,1,1,4,2,0,0,10,11,7,0,94,1,0,0,0,8,2,26,16,23,3,9,28,181,22,2,0,53,1,2,12,16,0,33,6,12,0,9,9,1,47,2,2,2,44,81,4,4,8,42,195,4,4,11,20,1,1,1,52,17,0,0,1,0,1,7,4,0,0,62,1,87,3,1594,12,14,8,7,7,2,19,2,0,6,1,0,3,0,0,1,83,1,64,64,0,1,1,4,0,0,1,0,0,0,1,0,0,0,5,5,3,0,98,0,0,0,0,5,6,9,12,35,5,0,46,480,9,1,2,116,1,0,13,23,0,22,0,7,0,32,32,0,34,0,2,2,16,106,0,0,2,24,839,0,3,4,103,0,0,0,54,4,0,0,0,0,0,2,1,0,0,48,0,116,10,2621
49035110105,1181,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,2,0,1,0,0,6,4,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,25,0,1,0,1,14,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,4,0,118,3,25,0,0,0,0,1,2,0,2,0,0,3,0,0,0,39,0,24,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,1,0,18,0,0,0,0,2,0,1,5,7,2,0,15,55,0,0,0,42,1,0,4,7,0,3,1,3,0,6,6,0,2,1,1,1,3,62,0,0,1,15,183,0,2,2,20,0,0,0,11,1,0,1,0,0,0,1,0,0,0,11,0,30,3,668
49035110106,1779,13,16,6,7,7,2,11,9,0,2,0,5,0,2,0,0,359,0,95,95,2,0,5,9,1,0,0,2,0,0,1,1,2,2,4,23,13,0,136,0,0,0,0,10,0,32,8,18,5,3,112,183,15,0,0,104,5,3,5,3,0,17,5,11,0,9,9,0,9,0,3,3,33,413,1,9,3,73,408,0,1,3,53,1,0,2,64,11,0,0,0,0,0,5,29,1,0,96,0,58,4,2733,7,72,3,0,0,0,3,2,0,3,0,0,2,0,0,0,85,0,60,60,1,0,2,7,0,0,0,0,0,0,0,0,0,0,2,3,3,0,46,0,0,0,0,1,0,3,5,19,4,0,35,128,2,0,0,79,3,0,15,11,0,10,1,2,0,25,25,0,17,0,1,1,4,111,0,1,1,39,350,0,3,3,45,0,0,0,6,4,0,1,1,0,0,0,1,0,0,27,0,74,1,1445
49035110200,2985,9,1,5,10,10,7,33,0,0,3,0,1,9,3,0,0,53,0,27,27,16,2,1,15,1,0,2,3,1,0,1,2,0,0,9,20,6,0,71,0,1,0,0,9,1,43,26,23,4,1,38,234,20,2,2,65,2,3,19,20,2,24,8,9,2,5,5,2,20,1,5,0,29,136,5,10,7,33,259,2,5,10,41,0,0,7,76,10,0,0,2,0,0,1,9,2,0,109,3,109,12,1912,12,5,0,3,3,2,23,0,0,7,0,0,1,1,0,0,92,0,60,60,0,0,2,7,0,0,1,0,0,0,1,0,0,0,5,0,6,0,65,0,0,0,0,4,1,14,21,43,4,2,49,386,8,1,0,146,2,0,23,24,0,16,1,5,2,41,41,1,22,0,2,2,10,96,0,1,1,44,902,0,7,4,123,0,0,3,65,7,0,1,2,0,0,0,0,2,0,63,1,132,9,2673
49035110300,3615,3,1,1,4,4,2,26,0,0,2,0,0,0,1,0,0,37,0,31,31,1,0,2,5,0,1,1,2,1,0,1,0,0,0,4,15,9,0,27,0,0,0,0,2,3,10,7,13,3,2,17,140,5,0,2,42,0,1,8,3,0,10,4,6,1,4,4,2,18,0,3,0,17,55,0,8,8,22,161,2,0,5,17,0,2,0,30,3,0,0,0,0,0,2,8,1,0,37,1,29,12,982,15,4,4,10,10,1,21,0,0,18,0,1,3,0,0,0,78,0,68,68,2,0,0,14,0,1,1,0,0,0,0,1,0,0,3,3,0,0,68,0,0,0,0,5,4,13,12,30,3,0,59,421,13,0,0,146,1,1,31,19,0,26,2,2,1,56,56,0,23,0,3,7,15,143,1,0,2,56,1067,0,2,4,141,0,0,2,62,4,1,2,2,0,0,3,1,2,0,52,2,215,6,3069
49035110401,1821,6,0,3,5,5,5,37,0,0,13,0,2,6,11,1,1,56,0,36,36,9,1,1,14,0,0,1,2,2,1,11,1,0,0,11,40,4,0,71,0,1,0,0,8,1,44,19,35,2,5,47,159,25,2,1,93,4,6,11,26,0,21,6,8,1,3,3,4,15,2,8,1,35,97,3,14,9,68,257,4,5,11,59,0,1,14,96,29,0,0,2,0,3,9,9,2,1,131,2,136,6,2088,13,2,2,1,1,2,14,0,0,7,0,0,4,0,0,0,57,1,42,42,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,4,0,30,0,0,0,0,3,0,7,14,14,4,1,25,196,9,0,1,96,0,1,11,16,0,19,1,3,0,18,18,0,24,0,2,2,5,67,0,1,2,28,525,0,4,4,70,0,0,3,33,4,0,1,1,0,0,1,1,1,0,25,1,85,1,1581
49035110402,1830,4,0,0,4,4,3,25,0,0,2,0,2,3,3,0,0,24,0,16,16,7,0,5,4,0,0,0,0,0,0,0,2,0,0,4,8,4,0,66,0,0,1,0,4,0,27,5,12,1,0,18,128,25,1,0,36,0,3,3,5,0,8,0,4,0,1,1,1,3,0,2,0,9,42,4,4,3,30,111,1,1,2,26,0,0,5,32,5,0,0,0,0,0,3,3,0,0,47,1,59,1,920,8,7,7,4,4,1,13,0,0,4,0,0,1,1,0,1,51,0,44,44,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,5,4,0,57,0,0,0,0,3,0,14,10,21,5,0,28,284,9,0,1,96,0,0,2,9,0,21,1,3,0,26,26,0,15,1,0,3,15,88,1,0,0,24,616,0,2,3,109,0,0,0,43,2,0,2,0,0,0,0,1,0,0,48,1,99,8,1901
49035110500,2454,1,0,3,8,8,1,12,0,0,1,0,0,0,1,1,1,17,0,8,8,3,2,4,6,0,0,0,1,0,0,2,0,0,0,7,11,2,0,59,0,0,0,0,3,1,30,5,11,0,0,26,207,22,0,0,43,2,1,9,8,0,6,2,4,1,1,1,0,3,1,5,2,15,58,1,5,6,12,115,1,1,8,15,0,0,4,59,8,0,0,1,0,0,2,7,0,0,59,0,103,5,1071,15,17,0,8,8,2,14,0,0,7,0,4,2,2,0,1,80,0,50,50,2,0,5,20,0,1,0,0,0,0,1,0,0,0,3,5,0,0,111,0,0,0,0,3,1,21,21,43,10,0,57,456,6,1,1,180,0,1,24,23,0,33,3,5,0,44,44,0,35,1,5,6,18,102,0,5,4,84,972,0,2,5,143,0,0,2,70,2,0,1,3,0,0,4,0,1,0,85,0,171,5,3130
49035110600,3090,0,0,0,1,1,0,9,0,0,3,0,0,1,0,0,0,12,0,2,2,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,9,3,0,95,0,0,0,0,2,0,25,6,11,1,1,20,61,13,1,0,26,0,0,1,1,0,2,3,2,0,1,1,0,8,1,1,1,11,30,1,3,4,22,79,3,0,0,10,0,0,2,31,7,0,0,2,0,0,0,2,0,0,51,0,84,0,703,12,22,6,6,6,1,14,2,0,7,0,0,7,4,0,1,95,0,55,55,4,0,5,14,0,0,0,0,0,0,2,1,0,0,6,6,3,0,154,0,0,0,0,5,0,8,15,37,8,0,38,357,12,1,1,179,0,1,9,19,0,20,1,5,0,19,19,1,31,0,2,4,17,112,2,4,5,56,772,1,6,4,110,1,0,3,73,5,0,0,0,0,1,5,1,0,0,58,0,184,9,2712
49035110701,1243,1,0,1,5,5,1,6,0,0,0,0,0,7,0,0,0,19,1,12,12,10,0,1,1,0,0,0,0,0,0,1,0,0,0,3,8,3,0,62,0,0,0,0,2,0,2,12,10,0,1,10,114,2,3,0,40,0,3,2,4,1,3,4,1,1,2,2,0,6,0,2,0,10,43,1,0,4,16,79,1,3,0,12,0,2,3,17,5,0,0,0,0,0,2,2,2,0,26,1,38,3,676,11,5,1,7,7,2,10,0,0,6,0,3,2,0,0,0,44,0,60,60,1,0,0,11,0,0,0,1,0,0,0,1,0,0,2,3,0,0,55,0,0,0,0,2,0,7,14,18,5,0,20,314,10,1,0,127,1,0,11,13,0,14,0,1,0,13,13,0,25,0,4,1,13,90,0,1,1,52,665,0,1,2,82,0,1,0,37,2,0,0,0,0,0,0,0,1,0,43,0,112,6,2001
49035110702,2498,0,1,1,4,4,2,12,0,0,5,1,5,8,2,0,1,61,0,13,13,9,0,3,4,0,1,1,0,1,0,2,0,0,0,0,15,5,0,104,1,0,0,0,6,0,31,11,16,1,1,34,126,33,1,0,57,3,0,12,5,0,12,2,2,0,13,13,1,7,0,3,1,17,97,3,4,4,27,213,1,2,2,22,2,1,2,57,11,0,0,2,0,0,1,8,2,1,75,1,100,3,1373,16,10,4,5,5,3,16,1,0,4,0,1,3,2,0,2,81,0,75,75,2,0,1,11,0,0,3,0,0,0,0,0,0,0,0,3,1,0,139,0,0,0,0,5,1,15,20,43,3,0,40,289,5,1,1,136,0,0,20,19,2,23,1,7,0,47,47,1,24,0,3,3,13,109,1,2,5,48,680,0,4,7,93,2,0,2,59,3,0,0,0,0,0,1,0,1,0,58,0,152,8,2415
49035110800,2514,41,9,35,100,100,19,422,5,4,155,2,15,142,88,5,8,905,4,377,377,79,5,81,176,2,0,9,35,1,3,72,12,1,1,62,306,55,0,985,12,1,2,0,248,13,267,264,214,16,10,501,1992,212,11,0,895,24,30,172,149,7,129,20,39,6,33,33,6,85,18,76,11,357,1402,11,97,34,658,6121,14,25,44,500,15,21,85,681,201,2,0,14,2,2,47,71,26,1,1093,50,1089,99,23558,19,12,1,9,9,3,9,0,0,7,0,0,5,4,0,0,79,0,96,96,1,0,3,7,0,1,1,0,0,0,0,2,0,0,1,12,1,0,132,0,0,0,0,4,0,14,26,43,10,0,68,326,6,3,1,178,3,2,27,30,0,30,1,8,0,32,32,0,20,1,2,2,15,116,0,4,2,72,838,2,5,3,104,0,1,1,67,6,0,0,1,0,0,7,1,0,0,66,0,165,4,2826
