fakeid,GEOID,AFK_h,ALA_h,ALP_h,BDL_h,BGM_h,BNT_h,BRT_h,CDF_h,CEN_h,CHA_h,CHL_h,CLF_h,CLI_h,CMT_h,COA_h,CWH_h,DAN_h,DRA_h,EAG_h,ELK_h,EMT_h,FAR_h,FCS_h,FFD_h,FRR_h,FTH_h,GLA_h,GOS_h,GRL_h,HAR_h,HDT_h,HEB_h,HER_h,HGH_h,HNF_h,HOL_h,HOO_h,HVL_h,IND_h,INT_h,KAY_h,KMS_h,KMT_h,LAY_h,LEH_h,LIN_h,MAP_h,MID_h,MLC_h,MMT_h,MRG_h,MSL_h,MUR_h,MWY_h,NOG_h,NSL_h,OGD_h,OKL_h,ORM_h,PAY_h,PGR_h,PLN_h,PRK_h,PRY_h,PVO_h,PVW_h,ROY_h,RVD_h,RVT_h,SAN_h,SAQ_h,SAR_h,SFK_h,SJC_h,SLC_h,SLM_h,SOG_h,SPV_h,SSL_h,SUN_h,SWE_h,SYR_h,TAY_h,TOO_h,UIN_h,VIN_h,WAT_h,WBG_h,WDL_h,WEB_h,WHT_h,WHV_h,WIL_h,WJC_h,WPT_h,WVC_h,WXC_h,TTL_h,AFK_w,ALA_w,ALP_w,BDL_w,BGM_w,BNT_w,BRT_w,CDF_w,CEN_w,CHA_w,CHL_w,CLF_w,CLI_w,CMT_w,COA_w,CWH_w,DAN_w,DRA_w,EAG_w,ELK_w,EMT_w,FAR_w,FCS_w,FFD_w,FRR_w,FTH_w,GLA_w,GOS_w,GRL_w,HAR_w,HDT_w,HEB_w,HER_w,HGH_w,HNF_w,HOL_w,HOO_w,HVL_w,IND_w,INT_w,KAY_w,KMS_w,KMT_w,LAY_w,LEH_w,LIN_w,MAP_w,MID_w,MLC_w,MMT_w,MRG_w,MSL_w,MUR_w,MWY_w,NOG_w,NSL_w,OGD_w,OKL_w,ORM_w,PAY_w,PGR_w,PLN_w,PRK_w,PRY_w,PVO_w,PVW_w,ROY_w,RVD_w,RVT_w,SAN_w,SAQ_w,SAR_w,SFK_w,SJC_w,SLC_w,SLM_w,SOG_w,SPV_w,SSL_w,SUN_w,SWE_w,SYR_w,TAY_w,TOO_w,UIN_w,VIN_w,WAT_w,WBG_w,WDL_w,WEB_w,WHT_w,WHV_w,WIL_w,WJC_w,WPT_w,WVC_w,WXC_w,TTL_w
1653,490490102223,5,0,4,1,0,4,0,0,2,0,0,1,1,0,0,5,0,5,8,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,0,1,0,0,0,0,2,0,1,1,21,2,2,3,1,3,0,0,2,3,0,2,2,0,12,1,6,0,0,0,5,0,2,0,1,5,1,6,4,3,4,1,0,3,4,0,0,1,1,2,0,4,0,0,0,0,0,0,0,5,0,6,1,185,28,1,3,5,1,0,0,0,2,0,2,1,0,0,0,6,0,31,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,6,0,3,1,0,0,0,0,1,1,2,112,8,2,9,2,0,0,0,13,0,0,7,7,0,32,1,18,0,2,0,36,0,2,1,5,30,0,8,3,21,63,0,0,4,10,0,0,0,4,1,0,2,0,0,0,0,1,0,0,14,0,21,2,573
1654,490490102231,9,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,17,1,0,1,0,1,0,0,0,0,0,0,0,0,6,2,10,0,0,0,5,0,0,0,3,2,0,7,1,1,1,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,100,30,0,3,0,0,2,0,0,0,0,1,0,0,0,0,9,0,25,3,0,0,1,0,1,1,0,0,0,1,0,0,1,3,14,0,3,0,0,0,0,0,0,1,2,62,16,0,5,8,1,0,0,14,0,1,1,0,0,48,0,10,0,2,0,36,1,0,1,7,13,0,6,2,16,61,0,0,5,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,10,0,11,1,464
1655,490490102232,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,6,0,0,2,0,0,0,0,1,0,0,0,0,0,3,15,0,0,0,0,0,0,1,0,1,1,8,0,0,1,3,1,0,0,2,0,1,0,0,0,4,1,5,0,0,0,5,0,0,0,9,8,0,5,2,2,0,0,0,2,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,5,0,5,0,122,51,1,5,5,1,3,0,0,1,0,2,1,0,0,1,9,0,25,2,0,0,1,0,1,0,0,0,0,0,0,0,1,6,21,0,5,0,0,0,0,0,1,0,1,63,21,0,6,4,1,1,1,12,0,0,5,2,0,32,0,19,0,1,0,45,0,0,0,5,16,0,9,8,26,57,0,1,8,7,0,0,0,3,1,0,2,0,0,0,0,0,0,0,19,1,9,1,550
1656,490490102233,73,0,13,26,0,0,0,0,1,0,28,2,0,1,0,11,0,50,101,3,0,4,0,0,0,0,1,1,0,0,1,1,37,60,0,1,0,0,0,0,4,0,8,3,224,8,6,7,18,5,0,0,14,1,2,0,3,0,46,9,54,0,0,0,28,2,0,0,43,80,8,112,30,41,30,7,0,20,10,1,1,1,7,4,1,3,1,0,0,0,8,2,0,33,1,34,0,1388,33,1,1,2,0,0,1,0,0,0,1,2,1,0,0,4,0,17,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,13,0,3,0,0,0,0,0,0,0,1,34,5,0,4,8,1,0,0,10,0,0,0,1,0,30,0,5,0,2,0,20,0,0,0,3,12,0,5,6,20,47,2,0,3,9,0,0,0,4,0,0,0,0,0,1,1,0,0,0,8,0,5,0,352
1657,490490102241,13,0,4,3,0,0,0,0,0,0,2,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,3,56,0,1,0,0,0,0,0,0,0,0,55,5,1,1,2,0,0,0,1,0,0,1,0,0,21,4,21,0,0,0,16,0,1,0,2,2,0,14,0,3,3,1,0,7,1,0,0,0,3,3,0,3,0,0,0,0,1,1,0,1,0,2,0,288,72,3,5,9,0,1,2,0,2,0,4,0,0,0,0,17,1,46,11,1,0,1,0,0,0,0,2,0,0,0,0,5,10,70,0,13,0,0,0,0,2,1,3,6,153,33,1,3,14,0,0,0,30,0,0,5,5,0,95,5,42,0,4,0,82,1,2,2,11,38,1,8,12,23,130,0,1,12,15,0,0,0,8,1,0,0,0,0,0,0,1,0,0,16,0,27,2,1125
1658,490490102242,14,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,2,39,0,0,0,0,0,0,0,0,0,2,44,2,0,1,1,3,0,0,4,0,1,2,1,0,10,2,9,0,0,0,9,0,0,0,3,4,6,16,1,2,3,1,0,6,2,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,5,0,236,76,1,3,1,1,2,0,0,1,0,1,1,2,0,0,13,0,40,3,0,0,2,0,0,0,0,0,1,0,0,0,4,5,34,0,6,0,0,0,0,1,1,0,4,116,21,4,7,13,1,1,0,21,0,0,8,2,1,66,1,34,0,2,0,53,1,1,1,7,25,2,6,6,21,85,2,0,5,5,0,0,0,6,2,0,0,1,0,0,1,0,0,0,12,0,20,0,804
1659,490490102251,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,1,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,15,0,0,1,4,0,0,0,0,1,0,4,2,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,75,66,0,2,1,0,1,0,0,1,0,2,1,0,0,0,5,0,18,3,0,0,4,0,0,1,0,0,0,0,0,0,2,0,6,0,5,0,0,0,0,0,0,0,1,68,33,0,4,3,1,0,1,8,1,0,4,4,0,61,1,71,0,0,0,53,0,0,1,2,11,0,5,12,10,35,0,1,7,3,0,0,0,1,0,0,5,0,0,0,0,0,0,0,6,0,11,2,577
1660,490490102252,14,0,3,1,0,4,0,0,1,1,1,0,1,0,0,0,0,8,12,1,0,4,0,0,0,0,0,0,1,1,0,6,10,11,0,2,0,0,0,0,3,0,3,3,18,2,5,3,2,2,0,1,2,1,1,0,4,0,33,3,48,0,1,1,19,0,0,1,8,8,3,8,9,10,5,1,0,6,2,0,1,0,4,4,0,0,0,0,0,0,0,2,0,10,0,4,2,366,56,0,4,2,0,0,0,1,0,0,3,0,0,1,0,10,1,17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,5,49,27,2,6,4,3,0,0,8,1,2,2,1,0,63,2,60,0,5,0,58,0,0,2,2,25,0,1,5,9,42,0,1,8,5,0,1,0,4,0,0,2,0,0,0,0,0,0,0,4,0,9,1,554
1661,490490102253,87,0,20,12,9,15,0,0,3,1,29,4,8,0,0,13,3,45,44,4,1,3,0,0,2,0,2,1,4,3,0,15,39,36,0,11,0,0,1,0,11,1,6,15,123,14,7,16,9,8,2,2,15,5,3,6,13,1,139,17,117,1,1,0,104,0,7,1,36,48,12,53,36,48,26,8,4,38,3,1,2,7,13,8,0,15,0,0,0,0,1,1,0,34,1,12,2,1613,33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,20,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,2,34,18,2,1,2,0,0,1,8,0,0,0,1,0,43,1,26,0,1,0,37,0,0,3,1,5,0,6,4,6,22,0,0,4,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,4,0,7,0,320
1662,490490102254,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,8,1,2,0,0,1,0,0,2,0,0,0,1,0,4,0,7,0,0,0,6,0,0,0,2,1,0,1,2,1,4,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,74,78,0,0,3,0,0,0,0,0,1,1,4,2,0,0,5,0,21,4,0,0,1,0,0,0,0,0,0,1,0,0,0,2,9,0,2,0,0,0,0,0,0,1,3,75,29,3,5,3,1,0,0,4,0,0,1,3,0,72,1,73,0,0,0,59,0,0,0,0,13,1,6,6,8,36,1,1,6,1,0,0,0,1,2,0,8,0,0,0,0,0,0,0,7,0,10,0,607
1663,490490102261,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,0,6,0,1,1,0,1,0,0,1,0,2,0,0,0,34,2,33,0,0,2,12,0,0,0,4,2,0,3,8,3,4,1,0,1,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,4,0,0,1,162,74,0,5,1,1,1,1,0,0,0,1,3,0,0,0,3,0,35,8,0,0,2,0,0,4,0,0,0,1,0,0,4,4,11,0,2,0,0,0,0,0,1,1,3,88,47,3,6,4,1,0,0,9,0,0,4,4,0,110,2,151,2,2,2,78,0,0,0,3,11,0,7,8,17,46,0,1,13,6,0,0,0,5,1,0,4,0,0,0,0,0,0,0,6,1,6,1,855
1664,490490102262,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,13,1,2,0,1,0,0,0,2,0,0,0,1,0,10,0,44,0,0,0,13,0,0,0,2,3,1,8,4,1,2,1,0,2,2,0,0,0,0,0,0,3,0,0,2,0,0,2,0,2,0,3,0,140,46,2,1,4,0,1,0,0,0,0,1,0,4,0,1,3,0,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,1,0,7,43,22,3,5,2,1,0,0,5,0,0,2,5,0,44,0,67,0,1,0,40,0,1,0,5,5,0,1,3,9,23,0,0,5,1,0,1,0,1,1,0,3,0,0,0,1,0,0,0,4,0,5,1,439
1665,490490102263,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,18,2,0,1,0,0,0,0,1,1,0,0,0,1,18,1,28,0,0,0,7,0,0,0,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,116,53,0,2,0,0,1,0,0,1,0,1,2,1,0,0,4,0,30,5,1,0,2,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,2,56,43,0,2,2,0,0,0,10,0,0,4,6,0,61,1,97,0,1,0,68,0,0,2,3,9,0,7,7,5,33,1,0,6,6,0,0,0,4,1,0,4,0,0,1,0,0,0,0,2,0,9,0,584
1666,490490103031,6,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,5,5,0,0,1,0,0,0,2,1,0,0,0,2,3,3,0,1,0,0,0,0,1,0,4,5,11,2,58,0,3,1,0,0,1,1,0,0,4,0,23,12,10,0,0,1,41,0,0,0,2,1,10,8,68,3,6,10,1,58,0,0,0,1,1,3,0,2,0,0,3,1,0,0,0,1,0,6,1,429,35,0,5,6,1,4,0,0,1,0,1,1,1,0,1,11,0,23,2,0,0,0,0,0,0,0,1,0,2,0,0,6,0,3,0,6,0,0,0,0,0,0,1,7,59,23,84,7,10,3,0,0,15,2,0,3,7,0,136,28,35,0,9,0,242,1,1,1,4,16,2,2,76,7,84,9,0,85,14,0,0,1,6,2,0,2,0,0,0,0,0,1,0,8,0,24,1,1186
1667,490490103032,6,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,2,3,0,1,1,0,0,0,4,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,2,1,14,4,74,1,2,0,0,0,1,2,0,0,0,0,19,20,6,0,1,0,28,0,2,0,1,2,19,10,55,3,3,15,0,48,1,0,0,1,0,2,0,4,0,0,0,0,0,0,0,3,0,1,0,428,19,0,1,2,0,0,0,0,0,0,1,1,0,0,0,2,0,17,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,0,2,0,0,0,0,1,1,0,3,11,12,48,2,2,2,0,0,10,0,0,2,5,0,54,13,9,0,3,0,102,0,0,0,1,20,0,1,40,4,32,7,1,51,4,0,0,0,2,2,0,1,0,0,0,0,0,1,0,7,0,12,0,540
1668,490490103033,6,0,2,2,1,2,0,0,0,0,0,3,1,0,0,0,0,7,2,5,0,2,0,0,0,1,0,1,6,0,1,4,4,4,0,2,1,0,0,0,0,0,1,5,9,5,59,2,0,2,1,0,3,0,0,1,2,0,33,17,9,1,1,1,27,0,1,0,1,1,11,4,63,5,12,10,0,41,1,0,0,1,2,4,0,3,1,0,1,1,0,0,0,10,0,6,1,458,26,0,3,7,0,2,0,0,0,2,0,0,1,0,2,8,0,19,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,0,2,0,0,0,0,0,2,1,3,32,15,56,7,8,1,1,0,14,0,1,6,5,0,77,19,22,0,10,0,176,2,1,2,2,21,2,2,68,10,64,8,0,86,12,0,0,1,5,2,0,2,0,0,2,0,0,0,0,6,0,17,0,907
1669,490490103051,7,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,3,6,0,0,0,0,0,0,1,0,1,0,0,5,2,1,0,0,0,0,1,0,1,0,1,0,2,4,56,0,0,0,0,0,0,0,1,0,2,0,31,6,5,0,0,0,29,0,0,2,1,1,14,1,38,4,2,9,0,11,0,0,0,0,3,2,1,2,0,0,2,0,0,1,0,3,0,1,0,300,26,0,3,3,1,0,0,0,1,0,0,3,1,0,0,7,0,18,3,2,0,3,0,0,0,0,2,0,1,0,0,4,2,1,0,4,0,0,0,0,1,0,0,4,34,14,97,4,8,0,0,0,17,0,0,2,6,0,111,26,40,0,2,0,209,1,2,1,3,22,2,6,104,25,72,10,1,107,12,0,0,1,6,1,0,5,0,0,0,0,0,0,0,17,1,22,4,1151
1670,490490103052,3,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,3,0,0,0,0,1,0,0,2,3,1,57,1,2,1,1,0,0,0,0,1,0,0,11,7,9,0,0,0,21,0,1,0,4,0,4,0,24,0,2,6,0,14,1,0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,4,1,232,22,0,5,5,0,2,0,0,1,0,1,1,1,0,0,6,0,15,1,0,0,0,0,0,0,0,1,0,2,1,0,1,2,0,0,2,0,0,0,0,0,1,3,2,26,18,68,4,3,4,0,0,9,1,1,2,4,0,71,13,23,0,0,0,162,0,2,0,2,12,1,2,61,15,58,4,0,73,5,0,0,1,6,1,0,3,1,0,0,1,0,0,0,13,0,14,1,810
1671,490490103061,6,0,5,0,0,3,0,0,2,0,1,0,0,0,0,1,0,3,4,2,0,0,0,0,0,0,3,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,14,2,13,0,1,0,1,0,1,0,1,0,1,0,13,25,4,1,1,0,33,1,1,0,1,5,3,7,60,5,6,11,0,28,0,0,0,2,6,2,0,3,1,0,3,0,0,1,0,2,0,2,0,337,21,1,1,1,0,0,0,0,1,0,2,1,0,0,0,5,0,21,3,1,0,2,0,1,0,0,0,0,0,0,0,8,2,0,0,5,0,0,0,0,2,1,1,2,36,20,8,7,2,0,0,0,15,2,0,3,4,0,76,27,15,0,3,0,108,0,0,1,4,16,0,2,78,8,80,10,1,55,4,0,0,0,7,3,0,2,0,1,0,0,0,0,0,14,0,20,0,752
1672,490490103062,37,0,9,5,4,10,0,0,2,0,8,7,8,0,0,2,3,9,20,11,0,3,0,0,3,1,9,1,7,1,1,13,14,10,0,2,1,0,0,0,4,4,9,13,50,17,72,9,10,6,1,0,9,1,3,1,16,2,79,113,31,1,1,1,202,2,5,1,9,16,88,23,377,6,18,63,3,169,6,0,4,4,9,21,0,10,0,0,11,0,2,3,0,23,3,16,2,2000,11,0,1,2,0,2,0,0,0,0,2,0,0,1,0,8,0,15,1,0,0,1,0,1,0,0,0,0,0,0,0,6,1,1,0,2,0,0,0,0,1,0,3,2,29,10,7,4,4,1,0,0,13,0,0,5,3,0,78,23,13,0,2,0,83,0,0,1,2,9,1,3,64,6,46,5,0,46,7,0,0,0,5,1,0,2,0,0,0,0,0,0,0,11,0,15,1,584
1673,490490103071,6,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,19,3,0,0,0,0,0,0,2,0,1,0,0,1,3,4,0,1,0,0,0,0,0,0,1,0,16,2,13,0,1,0,0,0,0,0,0,0,0,0,24,19,11,0,0,0,36,0,0,0,1,6,20,9,121,1,1,19,0,34,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,7,0,0,1,417,32,0,3,6,1,3,0,0,0,0,0,3,4,0,0,3,0,21,0,0,0,0,0,0,1,0,1,0,1,0,0,3,1,1,0,7,0,0,0,0,2,0,1,3,50,20,18,15,7,3,1,0,20,0,0,8,12,0,100,42,22,0,5,0,194,1,0,4,8,17,4,4,178,20,67,17,1,86,9,1,0,1,3,10,0,0,2,0,0,1,0,0,0,18,1,22,2,1159
1674,490490103072,3,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0,2,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,4,6,1,0,0,1,11,0,1,0,1,1,3,2,33,7,4,1,0,6,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,135,18,0,1,5,2,2,0,0,1,0,2,0,0,1,0,1,0,20,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,4,32,11,11,4,4,1,0,0,10,0,0,6,6,0,75,33,13,0,2,0,126,0,1,0,4,8,3,3,119,10,49,5,2,37,4,0,1,0,3,2,0,2,0,0,0,0,0,0,0,8,0,17,0,717
1675,490490103073,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10,3,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,1,6,1,0,1,0,0,0,1,0,0,0,0,5,10,8,0,0,0,10,0,0,0,1,1,9,1,63,2,0,5,0,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,2,0,200,40,0,4,5,2,1,0,0,3,1,1,2,1,0,0,6,1,26,3,1,0,3,0,0,0,0,1,1,3,0,0,2,1,3,1,5,0,0,0,0,2,0,0,10,59,23,22,4,7,3,0,0,19,0,0,3,6,0,124,49,30,0,5,0,234,1,1,3,7,24,3,7,207,17,97,21,1,101,14,0,0,0,12,9,0,5,2,0,0,3,0,2,0,13,0,30,4,1383
1676,490490103081,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,1,0,0,1,0,0,9,13,0,0,0,0,15,0,0,0,0,1,3,0,32,0,0,5,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,142,24,0,1,3,0,2,0,0,1,1,0,1,0,0,0,4,0,19,1,1,0,1,0,0,0,0,0,1,0,0,0,4,6,1,0,2,0,0,1,0,0,0,0,4,36,20,38,8,6,2,0,0,10,1,0,11,4,0,83,20,22,0,3,0,149,0,1,1,0,20,3,2,82,17,45,6,2,78,7,1,1,0,1,2,0,1,0,0,0,0,0,0,0,10,0,17,1,832
1677,490490103082,9,0,4,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,4,6,0,1,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,13,2,66,1,2,2,1,0,2,0,1,0,2,0,23,25,7,0,0,0,50,0,0,0,0,4,19,4,93,5,2,9,0,87,0,0,0,1,0,3,0,5,1,0,1,0,0,0,0,4,0,2,0,517,18,0,1,5,2,2,0,0,1,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,4,26,17,12,4,7,0,0,0,11,0,0,2,1,0,58,22,14,0,0,0,109,0,2,2,4,10,4,6,71,4,55,7,1,47,5,0,0,0,3,3,0,3,0,0,0,1,0,0,0,10,0,11,1,633
1678,490490103083,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,14,0,1,0,0,1,1,7,25,1,1,4,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,142,35,0,1,4,0,4,0,0,0,0,0,0,0,0,0,7,0,27,4,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,0,0,0,0,3,0,2,6,56,26,38,5,9,1,0,0,18,3,1,12,8,0,83,22,26,0,2,1,200,0,1,2,2,13,2,3,98,19,61,6,1,103,14,0,0,3,2,4,0,5,0,0,1,1,0,2,0,7,0,16,1,1034
1679,490490104041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,6,0,0,0,0,0,2,0,16,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,46,23,0,0,2,1,4,0,1,1,0,0,2,0,0,0,9,0,21,2,0,0,4,0,1,0,0,1,0,2,0,0,5,2,1,0,3,1,0,0,0,1,0,0,6,49,11,18,8,5,0,2,0,15,0,0,2,2,0,86,28,18,0,2,0,169,1,0,1,6,13,1,3,141,9,65,12,2,64,7,0,0,0,8,0,0,5,0,0,1,0,0,0,0,8,0,14,0,915
1680,490490104042,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,0,4,0,0,0,0,0,5,1,39,0,0,6,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,17,0,1,3,0,0,0,0,2,0,0,2,1,0,0,6,0,16,1,0,0,3,0,1,0,0,0,1,1,0,0,4,1,3,0,5,0,0,0,0,0,0,1,1,39,20,13,11,4,3,0,0,11,0,0,1,5,0,101,29,18,0,3,0,133,1,0,2,3,15,4,3,138,11,71,8,0,66,7,0,1,0,8,6,0,7,0,0,0,1,0,0,0,13,1,8,0,878
1681,490490104043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,1,0,0,3,0,0,1,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,4,25,13,9,3,5,1,0,0,8,0,0,3,3,0,62,24,10,0,0,0,103,0,0,0,3,7,2,2,91,8,45,7,0,33,3,0,0,0,3,4,0,0,0,0,1,0,0,0,1,10,0,5,0,565
1682,490490104044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,1,14,3,0,0,0,11,0,0,0,0,0,4,4,45,0,1,9,0,14,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,127,12,0,0,1,0,2,0,0,0,0,0,1,0,0,0,4,0,14,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,2,16,11,7,3,5,0,0,0,6,2,0,1,2,0,47,15,11,0,0,1,87,0,0,2,1,9,2,1,87,6,37,6,0,40,6,0,0,0,4,4,0,1,0,0,1,0,0,1,0,5,0,8,1,510
1683,490490104051,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,2,0,4,0,0,0,0,0,2,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,1,2,0,0,11,1,2,1,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,59,33,0,4,2,1,3,0,0,2,0,2,0,0,0,0,3,0,35,2,1,0,4,0,1,2,0,0,1,0,0,0,8,1,3,0,4,0,0,0,0,3,0,1,10,36,24,19,11,6,1,0,0,24,0,1,2,7,0,116,37,23,0,3,0,171,0,2,0,6,17,8,5,146,12,84,14,1,79,8,0,1,2,12,8,0,7,0,0,1,2,0,0,0,19,0,21,1,1110
1684,490490104052,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,0,1,0,6,1,0,15,1,0,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,57,26,0,0,1,0,3,0,0,0,0,0,1,1,0,0,5,0,17,1,1,0,1,0,0,1,0,0,0,0,0,0,6,3,1,0,2,0,0,0,0,2,1,2,5,25,11,10,8,6,2,0,0,18,1,1,5,1,0,61,22,16,0,2,0,109,0,0,1,3,8,5,4,116,21,50,13,0,64,9,0,0,0,4,2,0,5,0,0,0,0,0,0,0,21,1,12,0,754
