,blockG,BE_H,CA_H,DA_H,JU_H,MN_H,SL_H,SU_H,TU_H,WA_H,WB_H,TTL_H,BE_W,CA_W,DA_W,JU_W,MN_W,SL_W,SU_W,TU_W,WA_W,WB_W,TTL_W
1329,490031053,1.0,1.0,5.0,3.0,0.0,18.0,2.0,2.0,2.0,2.0,384.0,2,3,12,2,0,156,7,5,1,17,684
1330,490031061,3.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,184.0,2,4,19,5,0,147,4,13,8,9,640
1331,490031062,1.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,2.0,157.0,5,7,31,2,0,165,11,6,7,12,814
1332,490032011,22.0,33.0,62.0,12.0,0.0,222.0,11.0,41.0,9.0,43.0,1901.0,1,1,14,1,0,137,3,1,5,8,614
1333,490032012,2.0,2.0,7.0,2.0,0.0,24.0,0.0,2.0,1.0,7.0,220.0,3,3,12,1,1,184,3,2,9,11,802
1334,490032031,1.0,2.0,4.0,3.0,0.0,12.0,4.0,1.0,0.0,5.0,252.0,0,1,13,3,0,151,5,4,1,14,660
1335,490032032,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,1,5,14,1,0,125,6,3,3,6,631
1336,490032033,1.0,1.0,2.0,2.0,0.0,19.0,1.0,1.0,1.0,2.0,174.0,1,4,19,7,0,165,3,14,4,14,842
1337,490032041,0.0,1.0,0.0,3.0,0.0,33.0,4.0,3.0,0.0,6.0,416.0,1,8,31,1,0,218,9,6,7,13,907
1338,490032042,2.0,2.0,2.0,1.0,0.0,9.0,2.0,2.0,0.0,1.0,158.0,0,3,10,2,0,147,6,3,7,7,692
1339,490032051,0.0,2.0,7.0,3.0,0.0,27.0,3.0,3.0,1.0,10.0,250.0,3,7,17,1,0,153,12,3,3,12,820
1340,490032052,0.0,5.0,0.0,4.0,0.0,9.0,3.0,1.0,0.0,3.0,137.0,2,5,9,0,0,151,6,6,4,7,713
1341,490032053,0.0,3.0,0.0,3.0,1.0,7.0,0.0,3.0,0.0,2.0,146.0,2,5,13,2,0,151,7,2,5,16,738
1342,490033001,4.0,7.0,6.0,4.0,0.0,23.0,2.0,5.0,2.0,8.0,544.0,0,4,16,1,1,126,5,4,2,9,644
1343,490033002,3.0,8.0,5.0,10.0,1.0,23.0,2.0,2.0,4.0,6.0,880.0,2,4,15,2,0,188,7,2,2,6,868
1344,490033003,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,119.0,3,7,19,4,0,242,19,4,3,16,1256
1345,490033004,11.0,7.0,3.0,10.0,0.0,39.0,4.0,1.0,5.0,3.0,1499.0,1,1,11,2,0,109,7,1,3,10,545
1346,490034011,1.0,2.0,7.0,11.0,0.0,21.0,2.0,1.0,2.0,7.0,538.0,3,1,15,4,0,119,5,3,8,5,596
1347,490034012,3.0,1.0,6.0,20.0,1.0,14.0,1.0,3.0,4.0,6.0,403.0,0,9,21,2,0,147,4,3,8,10,691
1348,490034013,2.0,1.0,3.0,6.0,1.0,11.0,5.0,4.0,2.0,6.0,233.0,2,5,15,6,0,139,3,4,6,9,636
1349,490034021,2.0,5.0,15.0,9.0,0.0,43.0,5.0,4.0,3.0,9.0,563.0,0,5,19,4,0,149,7,5,6,16,772
1350,490034022,3.0,0.0,2.0,1.0,0.0,9.0,0.0,1.0,1.0,1.0,218.0,1,7,24,9,0,226,4,4,11,22,1166
1351,490034023,2.0,1.0,1.0,5.0,0.0,12.0,0.0,1.0,0.0,2.0,225.0,1,9,16,2,1,114,6,7,5,4,584
1352,490034024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,87.0,1,7,19,3,0,154,3,2,4,10,685
1353,490034031,1.0,1.0,1.0,3.0,0.0,8.0,0.0,2.0,1.0,3.0,189.0,1,5,9,10,0,139,4,5,5,11,713
1354,490034032,6.0,12.0,15.0,6.0,0.0,57.0,5.0,12.0,5.0,19.0,446.0,2,10,11,11,0,157,5,2,3,14,727
1355,490034033,1.0,5.0,0.0,3.0,0.0,10.0,0.0,4.0,0.0,2.0,209.0,2,8,12,3,1,139,2,5,3,6,624
1356,490034034,8.0,10.0,19.0,8.0,1.0,77.0,2.0,20.0,9.0,10.0,570.0,0,3,15,4,0,123,1,4,1,6,556
1357,490101031,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,121.0,3,10,34,1,2,872,13,10,9,24,1764
1358,490101032,0.0,2.0,1.0,0.0,0.0,20.0,2.0,2.0,0.0,0.0,124.0,0,5,29,0,0,492,9,6,4,19,1039
1359,490101033,1.0,0.0,2.0,1.0,0.0,18.0,2.0,3.0,0.0,1.0,109.0,1,6,33,1,0,636,13,5,7,14,1254
1360,490101041,0.0,0.0,1.0,0.0,0.0,38.0,0.0,1.0,0.0,0.0,183.0,2,5,11,0,0,409,6,3,9,5,859
1361,490101042,1.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,1.0,1.0,86.0,0,3,27,1,0,486,5,9,5,20,1073
1362,490101043,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,100.0,1,10,36,2,1,731,13,10,7,22,1651
1363,490101044,0.0,1.0,3.0,1.0,0.0,21.0,1.0,1.0,2.0,2.0,103.0,1,2,20,2,0,445,5,5,4,14,999
1364,490101051,2.0,5.0,2.0,0.0,2.0,36.0,2.0,1.0,1.0,2.0,198.0,2,8,24,3,0,574,7,7,0,14,1194
1365,490101052,4.0,3.0,4.0,2.0,3.0,54.0,0.0,0.0,3.0,7.0,212.0,0,5,32,2,0,649,10,4,6,8,1416
1366,490101053,8.0,9.0,12.0,1.0,8.0,116.0,2.0,8.0,6.0,8.0,552.0,3,22,43,0,0,1211,8,10,7,26,2591
1367,490101061,0.0,1.0,2.0,0.0,0.0,36.0,3.0,3.0,1.0,1.0,173.0,1,6,23,1,0,607,12,13,5,15,1373
1368,490101062,0.0,1.0,6.0,2.0,0.0,44.0,2.0,0.0,5.0,1.0,177.0,3,5,31,1,2,819,25,11,13,23,1917
1369,490101071,0.0,3.0,5.0,1.0,2.0,81.0,2.0,6.0,4.0,3.0,251.0,0,4,15,10,0,406,4,8,6,12,891
1370,490101072,1.0,2.0,15.0,9.0,3.0,92.0,2.0,15.0,0.0,8.0,401.0,2,3,17,14,0,554,10,13,5,14,1164
1371,490101081,0.0,1.0,2.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,75.0,1,5,15,0,0,425,9,6,2,19,920
1372,490101082,4.0,18.0,49.0,14.0,7.0,568.0,14.0,16.0,14.0,23.0,1944.0,1,9,25,0,0,614,10,6,7,21,1374
1373,490101083,19.0,84.0,292.0,46.0,4.0,3072.0,44.0,72.0,61.0,107.0,11023.0,0,2,7,0,0,209,4,1,2,8,475
1374,490101084,1.0,3.0,2.0,0.0,1.0,43.0,0.0,0.0,0.0,1.0,166.0,3,8,33,1,0,428,7,6,7,13,958
1375,490101091,0.0,4.0,7.0,0.0,0.0,33.0,0.0,5.0,1.0,6.0,189.0,4,6,33,3,0,1088,16,11,11,20,2323
1376,490101092,4.0,23.0,25.0,5.0,2.0,284.0,4.0,23.0,15.0,32.0,1028.0,1,8,41,4,1,1074,17,15,16,25,2275
1377,490101093,7.0,10.0,30.0,2.0,0.0,274.0,4.0,20.0,7.0,16.0,1407.0,1,4,10,1,0,291,10,4,3,4,635
1378,490101101,2.0,4.0,6.0,2.0,0.0,89.0,2.0,3.0,1.0,8.0,415.0,2,1,12,0,0,289,7,6,2,4,683
1379,490101102,0.0,3.0,3.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,61.0,1,3,9,1,0,376,7,4,2,5,851
1380,490101111,0.0,0.0,2.0,2.0,0.0,19.0,1.0,3.0,0.0,0.0,111.0,0,9,24,3,2,438,4,3,5,18,1108
1381,490101112,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,1.0,0.0,129.0,7,10,28,4,1,614,5,12,5,19,1511
1382,490101113,2.0,2.0,0.0,2.0,0.0,51.0,1.0,0.0,2.0,0.0,258.0,2,5,28,0,1,535,7,7,6,25,1359
1383,490101121,0.0,4.0,5.0,1.0,0.0,51.0,2.0,3.0,2.0,1.0,231.0,1,8,28,3,1,719,14,10,5,22,1911
1384,490101122,12.0,35.0,108.0,23.0,3.0,1104.0,12.0,47.0,56.0,74.0,5093.0,4,2,23,4,0,581,3,6,5,17,1540
1385,490101131,2.0,1.0,13.0,0.0,1.0,57.0,0.0,0.0,0.0,1.0,179.0,2,13,44,4,0,1052,16,13,10,19,2246
1386,490101132,2.0,1.0,7.0,0.0,0.0,38.0,0.0,0.0,3.0,0.0,213.0,3,6,25,1,0,786,11,9,8,17,1692
1387,490102081,0.0,4.0,3.0,0.0,0.0,41.0,0.0,4.0,1.0,1.0,194.0,0,4,15,0,0,256,7,3,3,6,653
1388,490102082,1.0,2.0,16.0,0.0,4.0,61.0,5.0,4.0,2.0,5.0,381.0,0,4,14,2,0,208,3,4,2,8,553
1389,490102083,6.0,9.0,11.0,0.0,2.0,77.0,2.0,4.0,6.0,10.0,374.0,1,4,12,1,1,242,9,1,1,8,652
1390,490102091,0.0,0.0,2.0,0.0,0.0,30.0,1.0,2.0,0.0,3.0,227.0,1,3,11,1,1,215,7,3,2,16,617
1391,490102092,0.0,0.0,2.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,86.0,1,5,8,1,0,185,6,2,3,12,563
1392,490102093,0.0,4.0,3.0,0.0,0.0,37.0,1.0,0.0,3.0,5.0,158.0,2,7,15,0,0,204,1,0,0,9,514
1393,490102094,1.0,5.0,5.0,0.0,0.0,56.0,4.0,2.0,1.0,8.0,358.0,0,5,20,0,0,252,7,5,3,10,699
1394,490102101,0.0,0.0,3.0,1.0,0.0,16.0,1.0,2.0,1.0,4.0,104.0,1,3,11,0,0,235,7,1,4,20,741
1395,490102102,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,114.0,0,2,19,0,1,210,8,1,5,15,686
1396,490102103,1.0,2.0,6.0,0.0,0.0,47.0,1.0,2.0,0.0,2.0,203.0,4,4,22,0,0,283,12,6,5,14,972
1397,490102104,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,30.0,1,0,15,0,0,134,4,1,4,6,460
1398,490102111,2.0,5.0,4.0,0.0,0.0,38.0,1.0,45.0,0.0,17.0,195.0,0,3,12,0,0,147,5,0,3,7,412
1399,490102112,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,14.0,1,0,0,1,0,39,2,0,0,0,115
1400,490102113,1.0,0.0,6.0,0.0,0.0,28.0,0.0,17.0,1.0,1.0,112.0,0,6,8,1,0,202,10,2,2,11,541
1401,490102114,6.0,16.0,34.0,4.0,1.0,219.0,2.0,382.0,3.0,27.0,1308.0,0,3,10,0,0,169,10,4,1,11,514
1402,490102121,11.0,37.0,85.0,3.0,3.0,906.0,43.0,44.0,32.0,28.0,3260.0,0,5,17,1,0,501,16,1,7,9,1070
1403,490102122,6.0,17.0,57.0,3.0,3.0,627.0,22.0,22.0,17.0,21.0,2354.0,1,4,31,1,0,1072,35,12,9,22,2345
1404,490102131,1.0,4.0,10.0,1.0,0.0,39.0,3.0,1.0,2.0,4.0,224.0,0,3,9,2,0,133,0,2,3,9,526
1405,490102132,2.0,3.0,10.0,0.0,0.0,38.0,1.0,1.0,3.0,2.0,208.0,2,5,11,1,0,186,1,3,4,14,670
1406,490102141,3.0,14.0,32.0,1.0,6.0,416.0,6.0,13.0,4.0,8.0,1157.0,1,3,21,1,0,493,8,6,5,20,1147
1407,490102142,6.0,3.0,3.0,1.0,1.0,158.0,5.0,5.0,1.0,8.0,468.0,3,7,22,0,0,434,5,8,2,16,1027
1408,490102143,0.0,0.0,0.0,0.0,0.0,29.0,2.0,3.0,0.0,2.0,77.0,1,4,23,0,0,370,3,1,1,9,840
1409,490102144,0.0,0.0,3.0,0.0,1.0,19.0,0.0,0.0,1.0,1.0,53.0,1,3,11,0,0,267,3,2,2,11,626
1410,490102151,0.0,3.0,3.0,0.0,0.0,15.0,2.0,2.0,1.0,1.0,77.0,0,2,13,0,0,153,2,2,7,8,625
1411,490102152,0.0,2.0,2.0,0.0,0.0,20.0,0.0,5.0,1.0,1.0,137.0,2,9,23,1,1,248,3,2,6,7,996
1412,490102153,21.0,53.0,90.0,10.0,2.0,406.0,20.0,18.0,29.0,47.0,1731.0,1,4,10,1,0,139,1,2,3,12,659
1413,490102154,0.0,2.0,6.0,0.0,1.0,18.0,2.0,2.0,1.0,1.0,108.0,4,4,20,0,0,232,4,1,6,12,1024
1414,490102161,1.0,1.0,8.0,0.0,1.0,61.0,2.0,2.0,1.0,8.0,272.0,1,3,11,3,0,294,9,1,4,13,727
1415,490102162,14.0,21.0,54.0,5.0,3.0,785.0,11.0,20.0,13.0,23.0,2491.0,2,4,15,2,0,325,12,1,8,12,773
1416,490102171,0.0,1.0,22.0,0.0,0.0,64.0,3.0,1.0,2.0,1.0,189.0,0,6,27,0,1,599,13,8,5,17,1191
1417,490102172,3.0,0.0,9.0,0.0,1.0,33.0,0.0,1.0,1.0,3.0,212.0,1,3,24,0,0,403,10,3,1,10,801
1418,490102173,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,94.0,0,5,16,0,0,332,7,2,8,5,649
1419,490102181,0.0,2.0,7.0,0.0,1.0,33.0,0.0,0.0,0.0,1.0,152.0,0,5,8,0,0,212,2,1,3,8,593
1420,490102182,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,92.0,1,2,11,0,0,115,8,1,4,7,300
1421,490102183,0.0,1.0,1.0,0.0,0.0,25.0,1.0,3.0,0.0,0.0,110.0,2,7,10,0,0,234,6,3,5,11,642
1422,490102184,0.0,2.0,6.0,0.0,1.0,65.0,2.0,1.0,0.0,0.0,300.0,3,8,21,0,1,387,6,3,1,17,1034
1423,490102191,9.0,3.0,21.0,1.0,1.0,130.0,7.0,6.0,22.0,13.0,784.0,3,2,15,0,0,256,11,1,3,11,696
1424,490102192,5.0,0.0,14.0,1.0,2.0,67.0,2.0,3.0,11.0,7.0,429.0,2,4,15,0,1,315,12,5,2,8,849
1425,490102193,0.0,1.0,4.0,1.0,0.0,27.0,1.0,1.0,6.0,4.0,204.0,2,5,20,0,0,283,10,0,3,9,811
1426,490102201,4.0,12.0,14.0,3.0,2.0,73.0,1.0,6.0,3.0,5.0,363.0,2,10,23,0,1,306,10,7,4,12,860
1427,490102202,0.0,0.0,8.0,0.0,0.0,20.0,0.0,1.0,1.0,3.0,173.0,4,11,30,1,0,439,7,4,3,21,1271
1428,490102203,1.0,1.0,2.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,78.0,2,2,7,0,0,177,3,0,2,8,484
1429,490103031,1.0,9.0,7.0,6.0,0.0,20.0,3.0,3.0,5.0,6.0,561.0,1,10,24,6,1,252,10,6,7,14,1256
1430,490103032,1.0,1.0,6.0,1.0,0.0,20.0,2.0,3.0,1.0,1.0,297.0,1,4,22,3,0,213,6,7,1,20,1061
1431,490103041,7.0,16.0,20.0,24.0,0.0,133.0,8.0,27.0,16.0,22.0,1571.0,2,1,19,6,0,257,10,8,5,12,1292
1432,490103042,2.0,2.0,7.0,10.0,1.0,48.0,8.0,6.0,0.0,6.0,537.0,1,9,23,6,3,361,14,5,6,30,1751
1433,490103043,1.0,3.0,15.0,6.0,1.0,44.0,7.0,5.0,1.0,9.0,559.0,1,8,29,6,0,395,18,4,2,29,1974
1434,490103051,2.0,1.0,5.0,3.0,0.0,33.0,1.0,7.0,1.0,6.0,314.0,0,4,12,4,0,137,5,2,3,10,712
1435,490103052,1.0,0.0,9.0,2.0,2.0,14.0,1.0,0.0,2.0,7.0,216.0,4,3,15,3,0,176,8,4,3,14,865
1436,490104041,3.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,86.0,1,3,30,5,0,241,9,8,3,22,1172
1437,490104042,0.0,2.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,147.0,1,6,32,2,0,245,13,4,1,17,1229
1438,490104051,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,49.0,0,5,12,2,0,196,3,8,5,16,882
1439,490104052,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,94.0,0,9,27,3,0,267,8,6,4,12,1181
1440,490104061,7.0,10.0,20.0,18.0,3.0,115.0,4.0,13.0,13.0,9.0,1046.0,2,4,27,11,2,254,3,12,6,10,1007
1441,490104062,1.0,0.0,1.0,3.0,0.0,19.0,2.0,5.0,0.0,3.0,217.0,0,2,6,11,1,105,4,2,1,4,513
1442,490104071,1.0,5.0,5.0,10.0,4.0,20.0,3.0,7.0,4.0,4.0,709.0,2,4,10,2,0,166,4,7,3,10,719
1443,490104072,2.0,2.0,1.0,5.0,0.0,15.0,2.0,1.0,2.0,0.0,448.0,3,2,13,7,0,146,7,3,6,7,699
1444,490104081,0.0,0.0,3.0,1.0,0.0,19.0,1.0,1.0,0.0,0.0,227.0,0,8,15,3,1,219,8,4,7,8,996
1445,490104082,1.0,2.0,2.0,3.0,0.0,9.0,2.0,2.0,0.0,0.0,149.0,0,1,13,4,0,118,4,6,5,12,571
1446,490104083,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,53.0,0,7,17,6,0,174,7,5,3,9,787
1447,490104091,0.0,1.0,3.0,4.0,0.0,18.0,0.0,1.0,0.0,3.0,199.0,1,4,10,9,0,204,5,5,8,10,841
1448,490104092,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,50.0,1,3,17,12,0,196,6,5,1,12,849
1449,490104101,0.0,2.0,8.0,0.0,0.0,85.0,2.0,2.0,0.0,4.0,266.0,1,11,29,2,0,355,5,3,9,20,1445
1450,490104102,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0,2,3,8,4,0,120,3,3,4,7,465
1451,490104111,1.0,4.0,4.0,6.0,0.0,26.0,3.0,0.0,1.0,5.0,208.0,0,5,25,4,0,197,5,4,4,10,927
1452,490104112,0.0,3.0,1.0,3.0,0.0,7.0,2.0,0.0,2.0,0.0,99.0,1,3,11,5,0,137,15,3,3,5,673
1453,490104113,0.0,2.0,3.0,1.0,0.0,34.0,3.0,3.0,1.0,2.0,266.0,1,4,17,8,0,301,17,4,5,23,1209
1454,490105031,2.0,0.0,7.0,8.0,1.0,17.0,0.0,5.0,2.0,3.0,273.0,1,4,12,5,0,101,5,2,2,2,509
1455,490105032,23.0,32.0,50.0,74.0,3.0,264.0,33.0,35.0,23.0,45.0,4339.0,1,6,22,11,1,303,11,5,12,22,1403
1456,490105041,9.0,9.0,12.0,77.0,0.0,96.0,4.0,12.0,4.0,6.0,1845.0,1,5,22,19,1,223,9,4,5,13,908
1457,490105042,0.0,1.0,6.0,11.0,0.0,14.0,1.0,3.0,1.0,0.0,243.0,1,5,14,22,0,195,4,4,5,12,773
1458,490105051,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,3.0,33.0,2,6,25,13,1,259,7,4,7,18,1192
1459,490105052,0.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,75.0,0,4,11,8,1,84,2,3,4,6,431
1460,490105053,2.0,4.0,2.0,7.0,0.0,17.0,2.0,1.0,1.0,0.0,164.0,0,8,22,14,0,188,7,2,7,10,861
1461,490105061,1.0,5.0,3.0,9.0,0.0,11.0,1.0,0.0,1.0,0.0,238.0,3,2,8,20,0,145,8,9,3,12,612
1462,490105062,2.0,2.0,1.0,4.0,0.0,10.0,0.0,3.0,2.0,1.0,265.0,0,3,3,18,0,99,3,6,0,8,444
1463,490106001,3.0,3.0,6.0,3.0,0.0,17.0,2.0,1.0,0.0,6.0,202.0,4,4,16,16,0,213,4,7,5,14,894
1464,490106002,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,97.0,2,7,22,23,0,256,7,3,6,18,1113
1465,490107001,14.0,17.0,41.0,1.0,1.0,198.0,7.0,15.0,9.0,20.0,1013.0,0,4,11,0,0,133,4,1,4,11,583
1466,490107002,1.0,2.0,12.0,1.0,0.0,59.0,1.0,7.0,3.0,13.0,365.0,2,3,9,1,0,171,3,4,3,9,623
1467,490107003,2.0,5.0,8.0,5.0,1.0,101.0,4.0,6.0,4.0,15.0,620.0,0,6,21,1,0,236,5,7,10,14,907
1468,490109001,0.0,0.0,6.0,2.0,0.0,29.0,4.0,2.0,15.0,1.0,460.0,0,1,3,0,0,29,2,3,2,0,128
1469,490109002,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,30.0,2,2,10,2,0,85,5,0,5,4,309
1470,519405001,1.0,7.0,8.0,0.0,3.0,48.0,41.0,4.0,176.0,10.0,396.0,8,14,46,3,1,344,310,5,362,32,1339
1471,519405002,4.0,2.0,4.0,0.0,2.0,29.0,17.0,4.0,63.0,4.0,193.0,0,8,16,0,0,149,105,5,174,15,558
1472,519405003,6.0,12.0,24.0,1.0,2.0,88.0,44.0,8.0,367.0,15.0,730.0,3,13,50,1,1,352,373,3,444,32,1541
1473,519405004,8.0,10.0,15.0,1.0,1.0,80.0,25.0,4.0,241.0,14.0,494.0,6,31,68,2,4,570,482,11,589,57,2192
1474,519601001,5.0,23.0,24.0,0.0,0.0,66.0,39.0,8.0,387.0,20.0,726.0,9,13,48,3,3,285,373,9,382,52,1372
1475,519601002,21.0,64.0,63.0,4.0,6.0,156.0,92.0,32.0,1064.0,35.0,1927.0,10,24,50,3,1,313,370,9,414,46,1449
1476,519602001,11.0,42.0,41.0,0.0,3.0,152.0,57.0,20.0,794.0,32.0,1432.0,4,29,45,1,2,363,300,5,494,43,1485
1477,519602002,14.0,27.0,40.0,2.0,4.0,123.0,46.0,21.0,610.0,43.0,1168.0,8,50,101,2,3,623,562,8,921,70,2722
1478,519604001,5.0,11.0,17.0,0.0,3.0,101.0,24.0,7.0,425.0,13.0,746.0,8,21,35,2,0,441,270,6,401,48,1527
1479,519604002,7.0,12.0,29.0,0.0,4.0,105.0,22.0,10.0,459.0,13.0,815.0,1,25,40,0,2,416,260,5,405,48,1465
1480,532701001,0.0,0.0,0.0,4.0,2.0,53.0,2.0,0.0,2.0,0.0,1670.0,0,4,10,0,0,41,1,0,0,9,426
1481,532701002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,56.0,2,2,5,0,0,32,2,0,0,3,313
1482,532701003,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,143.0,1,8,9,0,0,48,0,0,0,9,378
1483,532701004,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,147.0,0,7,10,0,0,54,3,0,0,4,393
1484,532701005,0.0,0.0,0.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,352.0,2,10,31,0,1,116,3,0,1,14,954
1485,532702001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2,1,2,0,0,29,0,1,0,4,305
1486,532702002,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,383.0,0,5,9,2,0,60,1,0,2,15,673
1487,532703001,5.0,18.0,0.0,1.0,2.0,67.0,4.0,9.0,2.0,0.0,3024.0,3,4,7,0,0,43,2,0,2,10,651
1488,532703002,12.0,25.0,0.0,7.0,2.0,121.0,9.0,19.0,2.0,0.0,5212.0,1,4,8,0,0,86,2,0,1,8,934
1489,532703003,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,383.0,0,7,13,0,0,68,3,3,1,2,910
1490,532703004,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,133.0,2,7,12,0,0,55,0,0,1,13,896
1491,532704001,2.0,3.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,172.0,0,5,15,0,0,77,1,0,0,7,985
1492,532704002,3.0,4.0,14.0,0.0,0.0,35.0,1.0,3.0,0.0,7.0,1141.0,1,18,20,0,0,142,5,1,4,18,1696
1493,532705001,1.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,767.0,0,4,6,0,0,49,2,1,0,4,767
1494,532705002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,238.0,2,7,11,0,0,80,1,1,3,6,1100
1495,532705003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1,3,3,0,1,34,1,0,3,3,506
1496,532705004,0.0,4.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,472.0,0,7,14,1,0,83,1,1,1,13,1065
1497,532706001,2.0,2.0,14.0,0.0,0.0,24.0,1.0,1.0,0.0,9.0,529.0,1,10,8,0,0,81,3,1,2,13,1109
1498,532706002,0.0,0.0,13.0,1.0,0.0,12.0,3.0,3.0,1.0,8.0,405.0,1,7,14,0,0,86,1,0,1,10,1162
1499,532706003,1.0,4.0,7.0,0.0,1.0,17.0,0.0,0.0,1.0,5.0,326.0,1,9,15,0,0,73,2,0,0,15,993
1500,532707001,1.0,0.0,2.0,1.0,0.0,10.0,0.0,1.0,0.0,5.0,267.0,0,10,24,0,1,106,3,1,3,19,1435
1501,532707002,1.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,163.0,2,10,6,0,1,61,2,0,3,6,744
1502,532707003,0.0,2.0,2.0,0.0,0.0,9.0,0.0,1.0,0.0,3.0,245.0,0,4,9,0,0,61,3,0,0,6,712
1503,532707004,8.0,10.0,17.0,5.0,0.0,75.0,0.0,5.0,0.0,23.0,1814.0,0,5,17,0,0,111,2,0,1,16,1289
1504,532708011,0.0,0.0,8.0,1.0,0.0,49.0,4.0,0.0,0.0,7.0,1624.0,3,10,37,0,1,232,7,1,1,32,3316
1505,532708012,0.0,0.0,4.0,0.0,0.0,18.0,4.0,0.0,1.0,2.0,627.0,4,12,29,0,0,172,8,1,4,20,2602
1506,532708013,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,107.0,0,7,11,0,0,47,2,0,5,5,741
1507,532708021,0.0,0.0,3.0,1.0,0.0,24.0,0.0,0.0,1.0,3.0,445.0,2,13,10,2,0,134,5,1,0,22,1823
1508,532708022,0.0,0.0,37.0,2.0,0.0,120.0,5.0,0.0,1.0,31.0,1992.0,0,3,4,0,0,63,0,0,0,7,674
1509,532709011,2.0,5.0,9.0,2.0,0.0,42.0,2.0,3.0,2.0,6.0,1384.0,1,14,19,0,2,114,3,4,2,17,1764
1510,532709021,6.0,12.0,0.0,0.0,1.0,60.0,6.0,14.0,4.0,0.0,2095.0,2,9,10,0,1,117,2,2,3,17,1671
1511,532709022,3.0,5.0,0.0,1.0,0.0,13.0,1.0,1.0,0.0,0.0,889.0,2,7,17,0,0,107,8,2,2,14,1695
1512,532709023,6.0,16.0,0.0,3.0,1.0,37.0,4.0,8.0,1.0,0.0,1492.0,3,10,12,0,0,102,6,1,1,15,1546
1513,532710001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,141.0,1,6,9,1,0,58,4,0,0,3,813
1514,532710002,0.0,0.0,3.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,375.0,0,4,16,6,1,91,3,0,3,7,1278
1515,532711001,4.0,9.0,20.0,0.0,0.0,111.0,0.0,4.0,0.0,21.0,1895.0,2,6,13,0,1,98,2,2,3,17,1234
1516,532711002,5.0,3.0,25.0,1.0,0.0,68.0,0.0,5.0,0.0,16.0,1252.0,6,6,13,0,0,61,4,0,4,9,1000
